model_type,table,regression,set_id,reasoning_combo,variant,threshold_tuning,dataset_size,F0.5_mean,F0.5_std,ROC-AUC_mean,ROC-AUC_std,PR-AUC_mean,PR-AUC_std,Prec_mean,Prec_std,Rec_mean,Rec_std,Acc_mean,Acc_std
logistic,Table HQ,HQ Only (+repeat_founding_gap),,,,oof,4400,0.21996021785132291,0.026666416719932685,0.6580688763748637,0.02105974092876211,0.18065813568855388,0.016200552649398445,0.21053012044735783,0.027592146444430306,0.27022151898734176,0.02365776729814307,0.8418181818181818,0.013794537186812315
logistic,Table HQ,HQ + Reasoning,,A,,oof,4400,0.2804324481229903,0.0598232386486065,0.6930259746025538,0.040409638667955626,0.21739210207652265,0.03928470534037246,0.3043102453102453,0.06653721550974155,0.21465189873417723,0.04458720384814093,0.8847727272727273,0.00949662837080736
logistic,Table HQ,HQ + Reasoning,,B,,oof,4400,0.22567541609998312,0.052459524026445,0.6546864352214004,0.021669547841288425,0.18222115725803648,0.021410955247403062,0.24901094665433243,0.06408172224142024,0.1666772151898734,0.03042513750418713,0.8781818181818182,0.011840014797846469
logistic,Table HQ,HQ + Reasoning,,E,,oof,4400,0.22025774170314535,0.06341623910481355,0.6695285206683892,0.03514373846282082,0.1872582006470227,0.026053960408178995,0.25994238469737563,0.08144894969701794,0.14129746835443036,0.04136863986989597,0.8854545454545455,0.010400055626043205
logistic,Table HQ,HQ + Reasoning,,F,,oof,4400,0.25859804537183734,0.05604233634724797,0.667373522169677,0.04859393066424956,0.21042788138489224,0.02515658275712367,0.2867936744629157,0.06986107717714557,0.1918987341772152,0.04255574964952039,0.8829545454545455,0.011544022817454832
logistic,Table HQ,HQ + Reasoning,,A+B,,oof,4400,0.26189999657491914,0.0633485155969901,0.6902125994603264,0.033115196605881886,0.21322213594018669,0.03718878771110517,0.30870251397484116,0.07020868854360039,0.16424050632911394,0.046254522507831554,0.8920454545454545,0.006547663768585442
logistic,Table HQ,HQ + Reasoning,,A+E,,oof,4400,0.28107797058159956,0.0620925181249333,0.7067512288831997,0.039714546814924,0.222114330336418,0.04294026533018795,0.30138411252594727,0.06513704219432488,0.222373417721519,0.05450866463333106,0.8838636363636365,0.008546179853165076
logistic,Table HQ,HQ + Reasoning,,A+F,,oof,4400,0.29971256308955513,0.05663447463867673,0.6960843178621658,0.022693425298505154,0.23769239514931045,0.03282472011484961,0.39480808539632073,0.06965530894921403,0.15658227848101264,0.039762957304430656,0.9022727272727273,0.005794340356355466
logistic,Table HQ,HQ + Reasoning,,B+E,,oof,4400,0.21673008959236642,0.0685424654672228,0.6621521097540258,0.03344198165467625,0.18293058483224037,0.023769420146947662,0.2562735809610005,0.09308827679512319,0.13879746835443035,0.03879886217993123,0.8843181818181819,0.011686327392893115
logistic,Table HQ,HQ + Reasoning,,B+F,,oof,4400,0.25534620062689195,0.05382111938888051,0.6652020894570079,0.04927905784959668,0.20667914922874603,0.024557333248142927,0.27459920634920637,0.07142751366059823,0.20699367088607595,0.03490097466212954,0.8770454545454545,0.01292460655282993
logistic,Table HQ,HQ + Reasoning,,E+F,,oof,4400,0.2687670723272163,0.05880983841135612,0.6782865301383555,0.04324167630048275,0.2126838968054511,0.030197366725424352,0.31025530815199853,0.08885233109805502,0.18180379746835443,0.02830642692887767,0.8877272727272729,0.011026826791552896
logistic,Table HQ,HQ + Reasoning,,A+B+E,,oof,4400,0.2771663119779153,0.0666676192671937,0.70027052408777,0.03773965168950748,0.21834295181048727,0.04376801526271381,0.285931841636176,0.06972008020134678,0.24762658227848103,0.05854430379746835,0.8763636363636363,0.011552968206489819
logistic,Table HQ,HQ + Reasoning,,A+B+F,,oof,4400,0.27504913441714474,0.04183633301826589,0.6954971844924858,0.021830164542441632,0.23359941750769703,0.03614479920190668,0.29287968279218923,0.03973901557185144,0.2223101265822785,0.046060341284629325,0.8822727272727272,0.0041035159284699635
logistic,Table HQ,HQ + Reasoning,,A+E+F,,oof,4400,0.2832628562369125,0.04586040108059497,0.7116097487910682,0.022989974657808197,0.2461024252318568,0.03578513742230259,0.30458326607479147,0.043677160391194625,0.22240506329113927,0.047665581828769774,0.885,0.004153560655112976
logistic,Table HQ,HQ + Reasoning,,B+E+F,,oof,4400,0.2674254945053693,0.0531565738455333,0.6726873768845115,0.04128183302660754,0.20762608702425397,0.027956980000742062,0.3215974501688787,0.09065638881460747,0.1666139240506329,0.024119239256064844,0.8911363636363637,0.00983857310086973
logistic,Table HQ,HQ + Reasoning,,A+B+E+F,,oof,4400,0.27352415714536604,0.03515524443716211,0.7062290061671329,0.02114771665696371,0.23974396232246603,0.03414644261256476,0.2967744324191589,0.03343505932365516,0.209746835443038,0.03864306318498235,0.8845454545454545,0.0036363636363636086
xgboost,Table 1,Human Only,,,,oof,4400,0.22902878591140485,0.022835847584374857,0.6781098861292845,0.03314227230171282,0.18109908644812517,0.021151721459691245,0.22418222876859425,0.02251837643525751,0.2525949367088608,0.03148847081494653,0.8538636363636364,0.00808656676120782
xgboost,Table 1,Human Legacy 1 (scaled durations),,,,oof,4400,0.2258976139541768,0.01378681981786639,0.674874300789954,0.026298039098510775,0.1784931553559841,0.016286308331728793,0.2359278874049672,0.015731204842667764,0.19696202531645574,0.03052286961640818,0.8699999999999999,0.007957791545459824
xgboost,Table 1,Human Legacy 2 (binary equivalents),,,,oof,4400,0.2264090889809005,0.015139475314140062,0.6784266285517312,0.03256680824024471,0.18221766295157318,0.021566890317757086,0.2505911350361435,0.01579704121060501,0.16664556962025318,0.02804561715426944,0.8800000000000001,0.005952636751685815
xgboost,Table 1,Human Legacy 3 (mixed durations),,,,oof,4400,0.23011182329993604,0.01559578563504092,0.6734085533905404,0.025522377199442718,0.17880304733298394,0.01677001089810379,0.24092109219142643,0.020911231410308952,0.199493670886076,0.028163916931996723,0.8706818181818182,0.009215061333051494
xgboost,Table 1,Reasoning Only,,A,,oof,4400,0.25651923247563096,0.033690532115953055,0.6218651902191091,0.05160602557324658,0.16714521226510778,0.024385182820710553,0.263882935438661,0.03027309518013673,0.23490506329113928,0.0506063617101405,0.8727272727272727,0.005659045271813054
xgboost,Table 1,Human + Reasoning,,A,,oof,4400,0.25708126284339067,0.03041776322677405,0.7118864567777224,0.037471364348770374,0.21871052131346547,0.03782042834287483,0.2375948975365004,0.03033890948590959,0.3863607594936709,0.04043115056770173,0.8320454545454545,0.013998966904031341
xgboost,Table 1,Reasoning Only,,B,,oof,4400,0.12116287247270963,0.01641736839301936,0.5187419004527568,0.025038029672934697,0.09750042450615755,0.00648042341680303,0.10264549081412008,0.01367662269095861,0.43677215189873414,0.07640171201683055,0.6079545454545455,0.016576893208009532
xgboost,Table 1,Human + Reasoning,,B,,oof,4400,0.23023567115924956,0.02282180970325693,0.6781893310527585,0.03249320497548177,0.17844098400304523,0.020477688483542603,0.22538912620974597,0.02287001896332114,0.25503164556962027,0.03321916703959747,0.8536363636363635,0.01014868798262098
xgboost,Table 1,Reasoning Only,,E,,oof,4400,0.13445693505672945,0.03477711729044644,0.5145419571955151,0.024048054612721515,0.10283505820042653,0.013764260684459045,0.11937939423919937,0.03190009071093266,0.29803797468354426,0.08360958324181632,0.7259090909090908,0.08480166457121928
xgboost,Table 1,Human + Reasoning,,E,,oof,4400,0.23384088260220842,0.031917054411044296,0.6922037346266139,0.04478108375065577,0.18693056778793998,0.02501348670478635,0.22931090787415784,0.03077025755457068,0.25753164556962027,0.04542187723533097,0.8552272727272727,0.010305258226140559
xgboost,Table 1,Reasoning Only,,A+B,,oof,4400,0.2446714169551874,0.03752801924370709,0.6179955314213641,0.049282646435197607,0.16812703495072343,0.024992091090791063,0.2711714897268347,0.0417486873628395,0.17680379746835445,0.02905669940243446,0.8829545454545453,0.006140570948230134
xgboost,Table 1,Human + Reasoning,,A+B,,oof,4400,0.25458239306509867,0.05027430702762876,0.711243812792356,0.03588361357305689,0.21432540817349882,0.03624583378312881,0.2858233615839803,0.06195999123200075,0.17930379746835445,0.03042954778870728,0.8845454545454545,0.010305258226140573
xgboost,Table 1,Reasoning Only,,A+E,,oof,4400,0.2501405676045764,0.034336097412681295,0.6166443074519193,0.03121747483332877,0.17056440295396577,0.024945096710885937,0.2567240633528896,0.03387355018321772,0.23240506329113925,0.050057489782128844,0.8704545454545455,0.008288446604004782
xgboost,Table 1,Human + Reasoning,,A+E,,oof,4400,0.26711253891534426,0.03957334022482589,0.7203686267116659,0.03962547061752373,0.22125714434971408,0.03633460427661374,0.2816792605320306,0.041971604584615775,0.22224683544303797,0.03557440618282159,0.8788636363636364,0.006764943666425992
xgboost,Table 1,Reasoning Only,,B+E,,oof,4400,0.1392128625364915,0.022176037578915755,0.5262356810711294,0.029951669236587333,0.10802765391530081,0.01535325668660073,0.12649737649143045,0.01848377810516404,0.2399367088607595,0.06898223183955253,0.7849999999999999,0.020446968293531768
xgboost,Table 1,Human + Reasoning,,B+E,,oof,4400,0.2324791403912793,0.029321504832258878,0.6912864792476571,0.04467004668029714,0.1854255168128907,0.025846757290906734,0.2244554049467637,0.02854735029375464,0.27518987341772155,0.04512866826360949,0.8488636363636364,0.011340886318067874
xgboost,Table 1,Reasoning Only,,A+B+E,,oof,4400,0.2508474509396871,0.03913822021481213,0.6200610151076976,0.03396140968008158,0.17263395012048055,0.026374297388694342,0.260022621952669,0.039205151621377575,0.22224683544303797,0.044390917958293453,0.8734090909090909,0.005731600096781123
xgboost,Table 1,Human + Reasoning,,A+B+E,,oof,4400,0.2664483681421953,0.03832648331654516,0.7187359076717789,0.038733407141786746,0.22068033322421945,0.03539715154689263,0.2806596517917512,0.04230411079082152,0.22218354430379747,0.02918545148585068,0.878409090909091,0.007005015912464729
xgboost,Table 2,LLM Engineered Only,set_01,,,oof,4400,0.2420030720765506,0.029624996482501147,0.6772232662593436,0.020108522589622837,0.1838103156553744,0.0104840363053898,0.2450605138607167,0.03304136235977805,0.23224683544303798,0.02394388368194925,0.865909090909091,0.008099331673275211
xgboost,Table 2,LLM Engineered + Reasoning,set_01,A,,oof,4400,0.27204783164631857,0.05445879203478717,0.7160136423862971,0.025188100417650988,0.22041057908409128,0.029136678996756062,0.2865009065009064,0.054752807653256415,0.22721518987341768,0.05220655855012981,0.8802272727272726,0.005501690198595543
xgboost,Table 2,LLM Engineered + Reasoning,set_01,B,,oof,4400,0.2345685607693945,0.03235018721942355,0.6756582941220627,0.021839232097202104,0.1844157277494839,0.011700540669466164,0.2965688960850251,0.043384186829800844,0.12879746835443037,0.020302550547272705,0.8938636363636364,0.004227517099485963
xgboost,Table 2,LLM Engineered + Reasoning,set_01,E,,oof,4400,0.24420229338397687,0.02235346250000702,0.6852500774595442,0.03385119886339027,0.18728964092208383,0.010760135374834726,0.23370951399427695,0.022480409783079264,0.29787974683544305,0.020407736891778668,0.8486363636363636,0.0061991734986299625
xgboost,Table 2,LLM Engineered + Reasoning,set_01,A+B,,oof,4400,0.2810595490249604,0.04426163384447621,0.7127400774743596,0.02348470563854726,0.218238339337489,0.02844486499066769,0.300256734006734,0.04716556210549658,0.22471518987341774,0.03850895263160512,0.8831818181818182,0.005722581050915522
xgboost,Table 2,LLM Engineered + Reasoning,set_01,A+E,,oof,4400,0.2716697820410855,0.03384807910828829,0.7208378295672735,0.027053501820347436,0.22328833825527789,0.02583543268115991,0.2878325390363062,0.030523664999336605,0.2247784810126582,0.04499501476774607,0.8806818181818181,0.0035934973411004276
xgboost,Table 2,LLM Engineered + Reasoning,set_01,B+E,,oof,4400,0.24431591136147662,0.051341996340130897,0.6834969694231103,0.03104938959321368,0.18820263133944878,0.010881977003952277,0.28991155769013033,0.05726686434482615,0.15155063291139242,0.039338434359818514,0.8904545454545454,0.005212429518718073
xgboost,Table 2,LLM Engineered + Reasoning,set_01,A+B+E,,oof,4400,0.2809580820323575,0.03297807779822993,0.7210358314468466,0.024704535879180207,0.2243305960698047,0.025341767779930073,0.29239253378014524,0.03268583764907171,0.24499999999999997,0.040770695842490254,0.8788636363636364,0.004799707291350645
xgboost,Table 2,LLM Engineered Only,set_02,,,oof,4400,0.2096358415796653,0.026914307274026696,0.6401381554060194,0.03129767809631968,0.16505692810708786,0.020840043459927488,0.19589687049813684,0.026257271239579296,0.29300632911392405,0.031011431130463712,0.8270454545454546,0.013887832834047422
xgboost,Table 2,LLM Engineered + Reasoning,set_02,A,,oof,4400,0.2586307215483716,0.03968557167390042,0.6780375952626464,0.03252899662562639,0.20951769526247052,0.03553522616838517,0.27733266440904725,0.036654070181628445,0.20715189873417722,0.05128207274885643,0.8806818181818181,0.004488276740484408
xgboost,Table 2,LLM Engineered + Reasoning,set_02,B,,oof,4400,0.19608871566148658,0.02209498216661707,0.6311360326391852,0.0318544274988424,0.15991792734692117,0.02165727800083881,0.1897327561766334,0.02545945076298582,0.22981012658227845,0.009690780782492763,0.8404545454545455,0.015188213133276002
xgboost,Table 2,LLM Engineered + Reasoning,set_02,E,,oof,4400,0.2022116370004366,0.029333298474500558,0.6503939731437365,0.049496723079058044,0.16925314507951542,0.027511658639508628,0.19875644846956325,0.0322507519353703,0.22224683544303797,0.026243241780396873,0.8470454545454545,0.018218712567119155
xgboost,Table 2,LLM Engineered + Reasoning,set_02,A+B,,oof,4400,0.2593471345925088,0.02944213943207361,0.6713845642659887,0.028525688833655916,0.20452156055386306,0.03198358543107316,0.26028771541480306,0.029422581547135868,0.2575949367088607,0.038164084637167944,0.8672727272727272,0.00632292170147434
xgboost,Table 2,LLM Engineered + Reasoning,set_02,A+E,,oof,4400,0.26438701077221294,0.027730090619381413,0.6850136617943947,0.03669206237172351,0.21225929110305203,0.039745082262998215,0.26957358981565066,0.029410927939226717,0.2475316455696203,0.030985780137699745,0.8715909090909092,0.007258508828486939
xgboost,Table 2,LLM Engineered + Reasoning,set_02,B+E,,oof,4400,0.19357068941374234,0.03179103129645222,0.6441384338603646,0.04473438016333437,0.1633701034122546,0.02537269069299053,0.19671911949834014,0.03759597798408347,0.18686708860759496,0.020216045890739796,0.8552272727272727,0.01801915876628621
xgboost,Table 2,LLM Engineered + Reasoning,set_02,A+B+E,,oof,4400,0.26281722317963513,0.026953430479962837,0.6809317744877843,0.03399756947605311,0.20967655825159787,0.03746302925486518,0.27741377114673543,0.03158498041440276,0.21968354430379744,0.0259234201861632,0.8777272727272727,0.007385489458759955
xgboost,Table 2,LLM Engineered Only,set_03,,,oof,4400,0.21804572901940883,0.04697934572571032,0.6593628324809574,0.028298840379244714,0.1744568174751282,0.02878630826948626,0.27364567830113534,0.060293274589842974,0.12110759493670886,0.02662210699167468,0.8918181818181818,0.0050513888115665566
xgboost,Table 2,LLM Engineered + Reasoning,set_03,A,,oof,4400,0.2713043088962102,0.06541047170967447,0.7015114509009702,0.03615471967082872,0.21823256700179358,0.03621613436786738,0.27634439674951644,0.06892611749617829,0.2549367088607595,0.059531902609413954,0.8722727272727273,0.012060453783110539
xgboost,Table 2,LLM Engineered + Reasoning,set_03,B,,oof,4400,0.21366785124331003,0.05167889909473985,0.6537559307046967,0.029641387359768456,0.1717390230531629,0.02881218943880911,0.2744038377814469,0.06383728954004389,0.1135126582278481,0.029262759355237145,0.8934090909090908,0.004090909090909096
xgboost,Table 2,LLM Engineered + Reasoning,set_03,E,,oof,4400,0.2233929971192829,0.05122324168360151,0.6658568678985131,0.04882842068205962,0.17788159581483726,0.033794610624616334,0.23074314904265486,0.05609868665987957,0.1993987341772152,0.03639108418076199,0.8663636363636364,0.013647722541820383
xgboost,Table 2,LLM Engineered + Reasoning,set_03,A+B,,oof,4400,0.2641343564725787,0.05087640145241166,0.6970209499547638,0.030718413907524635,0.21419054660977865,0.035143763336152885,0.27528028757900097,0.053950763143556214,0.2297151898734177,0.0484944374445855,0.8761363636363637,0.008350533214033555
xgboost,Table 2,LLM Engineered + Reasoning,set_03,A+E,,oof,4400,0.26301347079259674,0.0332522226131536,0.700978979721748,0.03948359923598906,0.21835858215972573,0.037141510827003635,0.2630922035983306,0.03445767721766035,0.2651582278481013,0.040050890955977116,0.8668181818181819,0.0072727272727272614
xgboost,Table 2,LLM Engineered + Reasoning,set_03,B+E,,oof,4400,0.2164242688608747,0.04978831516328206,0.6626987583015297,0.047036632056182436,0.17625365897759704,0.03114038843110826,0.23460175374497622,0.056258903563982984,0.1665506329113924,0.03453684442471339,0.875,0.01082829931779236
xgboost,Table 2,LLM Engineered + Reasoning,set_03,A+B+E,,oof,4400,0.26211519495272195,0.030411593137042416,0.6995751459311146,0.03691177885734611,0.21781533695227293,0.03681223796916661,0.2631654121219226,0.031249301213682017,0.26012658227848107,0.03735785965411065,0.8677272727272728,0.006571287406727718
xgboost,Table 2,LLM Engineered Only,set_04,,,oof,4400,0.23840558389684746,0.013582289242640141,0.6530710352417469,0.016426360004335668,0.17134069125008244,0.012733568626935652,0.23130149990136434,0.013277536832630346,0.27262658227848097,0.02203631690956162,0.8529545454545454,0.0048532173872869325
xgboost,Table 2,LLM Engineered + Reasoning,set_04,A,,oof,4400,0.27463511091314047,0.06494135890732768,0.6968214965667915,0.01954010096982133,0.21444146024629207,0.02530971693957909,0.3118967402010398,0.07209338510326073,0.18674050632911393,0.04764948564060069,0.89,0.007019747823400241
xgboost,Table 2,LLM Engineered + Reasoning,set_04,B,,oof,4400,0.23531913975263463,0.016798498861480386,0.6491061857754943,0.020290252145755198,0.17018383183406738,0.014369686424535639,0.22807080396917057,0.016137230364920128,0.2700949367088607,0.023359918397418456,0.8520454545454544,0.004153560655112989
xgboost,Table 2,LLM Engineered + Reasoning,set_04,E,,oof,4400,0.23733812295782677,0.021203453025483772,0.6603280858381139,0.02125125378635231,0.17585166564606317,0.016541196132002722,0.22711360642203132,0.020830899363744045,0.2902848101265823,0.02737874024496121,0.8470454545454544,0.006688154077073698
xgboost,Table 2,LLM Engineered + Reasoning,set_04,A+B,,oof,4400,0.2710010046597483,0.06622655600701102,0.6959073389276063,0.01823191100460394,0.21291711200686905,0.026001208782554075,0.31341237150848134,0.07285379049138832,0.1766139240506329,0.04792443345417388,0.8915909090909089,0.0062075001289762025
xgboost,Table 2,LLM Engineered + Reasoning,set_04,A+E,,oof,4400,0.26825839809146573,0.035071792263413996,0.7040067622898196,0.018939612329201647,0.21636151065735304,0.022560696474803098,0.26047421379933694,0.032940710373440665,0.3055379746835443,0.04882143265505991,0.8597727272727272,0.0056863618196349415
xgboost,Table 2,LLM Engineered + Reasoning,set_04,B+E,,oof,4400,0.23362182215717656,0.020248534944370004,0.6558386530780353,0.022574050012868198,0.17419673277549935,0.018124238177236563,0.2375272635767422,0.020102885708036818,0.2196518987341772,0.022984445392726278,0.8663636363636364,0.0034166582678120307
xgboost,Table 2,LLM Engineered + Reasoning,set_04,A+B+E,,oof,4400,0.268949896685459,0.042823589709252666,0.7037966406706807,0.020730513322471413,0.214412664110167,0.02287557146880811,0.26583319892413815,0.041969710779035746,0.28281645569620256,0.048999319832170964,0.8652272727272727,0.007957791545459813
xgboost,Table 2,LLM Engineered Only,set_05,,,oof,4400,0.23887598925175252,0.02083123144805794,0.6684055265421783,0.03154948894646492,0.18502351238551099,0.02028265015617269,0.23128244662165437,0.019909899851865937,0.2752215189873418,0.026658194790030836,0.8525,0.004215281134316221
xgboost,Table 2,LLM Engineered + Reasoning,set_05,A,,oof,4400,0.27832567170084915,0.07005052251528292,0.7076349612924508,0.017687020247611252,0.22228321495834913,0.03569051365984522,0.34033891033891034,0.08393724823393864,0.1614873417721519,0.043501275841517216,0.896590909090909,0.006347381838076814
xgboost,Table 2,LLM Engineered + Reasoning,set_05,B,,oof,4400,0.23369590527045694,0.021686494570740504,0.6688189943049826,0.03778255846249835,0.18624399374854317,0.026071911874680408,0.2126655203319611,0.020802246918815513,0.3887341772151899,0.03314522578938611,0.8147727272727273,0.012239010925305702
xgboost,Table 2,LLM Engineered + Reasoning,set_05,E,,oof,4400,0.2431812988183916,0.022807643710946134,0.6818632077782517,0.040137422533232235,0.18808591811419687,0.026503426385397155,0.2527181858632087,0.02743262016946575,0.21212025316455696,0.009389513014778923,0.8720454545454546,0.007027102197154687
xgboost,Table 2,LLM Engineered + Reasoning,set_05,A+B,,oof,4400,0.2822943471457438,0.05730290434409379,0.7058270233312,0.017615930405397502,0.2216213494095513,0.03554031821063227,0.348406862745098,0.06849032525967004,0.16151898734177214,0.036490841006029874,0.8975000000000002,0.005102260072873541
xgboost,Table 2,LLM Engineered + Reasoning,set_05,A+E,,oof,4400,0.28347915730168294,0.05324404188690945,0.712798286087209,0.025129790095969527,0.22499982241041247,0.034830433652092076,0.3230180798556958,0.05847663419253071,0.19186708860759494,0.042389426552102816,0.8913636363636364,0.005261744046722849
xgboost,Table 2,LLM Engineered + Reasoning,set_05,B+E,,oof,4400,0.23257238198727453,0.03501517054072715,0.6769929901211302,0.041193897058508774,0.18621272953964094,0.02826622675958127,0.2276983162597188,0.03332027213718183,0.25496835443037974,0.04430601260285087,0.8554545454545457,0.006240695553520911
xgboost,Table 2,LLM Engineered + Reasoning,set_05,A+B+E,,oof,4400,0.28190664801445176,0.039076822943446964,0.711334596612818,0.026164061611007507,0.2232917213343867,0.03259890943482992,0.3162418657066469,0.04262977367480166,0.19693037974683542,0.030295836120962667,0.8895454545454544,0.003962635403218801
xgboost,Table 2,LLM Engineered Only,set_06,,,oof,4400,0.23716549466843842,0.022908036000681774,0.6699928980437823,0.025011633979475482,0.17934286786150927,0.019277875313106912,0.24507051804065036,0.02935986358132022,0.21212025316455696,0.009389513014778923,0.8693181818181819,0.008684078715701277
xgboost,Table 2,LLM Engineered + Reasoning,set_06,A,,oof,4400,0.26721895352660285,0.04344888826419335,0.7127600369741541,0.033361267498849705,0.2239892583617821,0.03965531318750025,0.292858441794612,0.04253880340374123,0.1994620253164557,0.043968395883459896,0.8852272727272729,0.0032141217326661377
xgboost,Table 2,LLM Engineered + Reasoning,set_06,B,,oof,4400,0.22818718393159715,0.019299331311813793,0.6712497984125855,0.02694758824841577,0.1771119097157663,0.0184585631113848,0.268980463980464,0.01350493587567167,0.1439873417721519,0.02628678437632303,0.8879545454545454,0.002650432679475144
xgboost,Table 2,LLM Engineered + Reasoning,set_06,E,,oof,4400,0.23260127249504015,0.020834476762403322,0.6801499995555398,0.03875773732043702,0.18419323875386917,0.02077820720614155,0.23624337081295152,0.027813139598968282,0.22224683544303797,0.013265345676993851,0.8643181818181818,0.008552221691921274
xgboost,Table 2,LLM Engineered + Reasoning,set_06,A+B,,oof,4400,0.2728106812017018,0.05059763977727955,0.7107557917614848,0.03042450065037401,0.22179799193511043,0.03698854455029328,0.3253142362527304,0.05704451840210882,0.1666772151898734,0.03707202506555508,0.8940909090909092,0.004842562671059643
xgboost,Table 2,LLM Engineered + Reasoning,set_06,A+E,,oof,4400,0.26812007826694056,0.0388803175376934,0.7170345423886676,0.0332756094311253,0.2239090474285761,0.03235898289530675,0.3060459044501598,0.03181388889658316,0.18193037974683543,0.043904210672659816,0.89,0.0008503766788122337
xgboost,Table 2,LLM Engineered + Reasoning,set_06,B+E,,oof,4400,0.22633130135884313,0.013945246885367878,0.6763153872631521,0.03894757150005432,0.18229857889817982,0.02097048325105991,0.23412716669295616,0.018820717984923813,0.20205696202531648,0.016409990079068574,0.8681818181818182,0.006741998624632426
xgboost,Table 2,LLM Engineered + Reasoning,set_06,A+B+E,,oof,4400,0.27805602412415154,0.03791087477381058,0.716106023769734,0.03199700783919376,0.22279464153761008,0.031553250960485925,0.30658119658119654,0.03559867536550353,0.20458860759493672,0.042088607594936704,0.8872727272727273,0.0031655427902691513
xgboost,Table 2,LLM Engineered Only,set_07,,,oof,4400,0.22114017073712108,0.02270079360438516,0.652560095247831,0.0337326830526474,0.1705248899379343,0.014543411821055844,0.24684225195094758,0.029384759421899338,0.1565506329113924,0.009847621282761503,0.8806818181818183,0.005232211106009705
xgboost,Table 2,LLM Engineered + Reasoning,set_07,A,,oof,4400,0.2657460801722876,0.04071923495555221,0.699545904348204,0.03017928853913083,0.21182217451123514,0.03320883632144965,0.26291358159283107,0.04307877973693092,0.28022151898734177,0.037176473876663715,0.8636363636363636,0.011409000361828295
xgboost,Table 2,LLM Engineered + Reasoning,set_07,B,,oof,4400,0.21392464086469198,0.02185461486094967,0.6419175319073074,0.03184592768735784,0.16815405050305382,0.01517318493369233,0.193532549280014,0.020557055906296827,0.3711392405063291,0.030615121939910846,0.803409090909091,0.013310500422133031
xgboost,Table 2,LLM Engineered + Reasoning,set_07,E,,oof,4400,0.229756744495347,0.011938070519590732,0.6486789987841542,0.04724996208777817,0.17530332635703058,0.022069853778533228,0.22248088633321378,0.009812308501330757,0.2650632911392405,0.02548802622512044,0.8506818181818183,0.002928204256073883
xgboost,Table 2,LLM Engineered + Reasoning,set_07,A+B,,oof,4400,0.2660827401479683,0.033195464603953735,0.6978898535157793,0.028576255141757635,0.2086032900483236,0.030004834571769706,0.25538418731511886,0.033647610291702414,0.32066455696202534,0.03212852983094468,0.8540909090909091,0.009870023068458396
xgboost,Table 2,LLM Engineered + Reasoning,set_07,A+E,,oof,4400,0.27195518099243765,0.030837423286754134,0.7034624056015819,0.032342319071082544,0.21675716812515958,0.03316996751673304,0.2687415086537893,0.032352883191839245,0.2878481012658228,0.03403721913571303,0.865,0.008362895224079143
xgboost,Table 2,LLM Engineered + Reasoning,set_07,B+E,,oof,4400,0.2210312660619908,0.012250850946782715,0.6485612593879881,0.0419241604132771,0.17245443399763355,0.02124481151109141,0.21167195355167215,0.009444035840804419,0.27006329113924055,0.03315126799173785,0.8440909090909091,0.0047889335240239896
xgboost,Table 2,LLM Engineered + Reasoning,set_07,A+B+E,,oof,4400,0.2635561151620701,0.0349084867719059,0.7028630612545236,0.03191119454879849,0.21225082346162844,0.029335769570756433,0.25653618373705156,0.03597175901730478,0.29791139240506326,0.0365665070466148,0.8586363636363636,0.009107938595233572
xgboost,Table 2,LLM Engineered Only,set_08,,,oof,4400,0.22900433853747132,0.027494008955331616,0.6688579255410563,0.014105476646699686,0.17649775851633426,0.01628176526067751,0.22197692635250452,0.025661147658714266,0.2625316455696202,0.037954424976020584,0.8511363636363637,0.0037344719829897643
xgboost,Table 2,LLM Engineered + Reasoning,set_08,A,,oof,4400,0.2728375788636378,0.02672816420511476,0.7103768597945213,0.032513186181033334,0.2204065583026087,0.033539419584552844,0.2695674606910837,0.026731876123779596,0.2904113924050633,0.04601265822784811,0.8652272727272727,0.0071365083945943535
xgboost,Table 2,LLM Engineered + Reasoning,set_08,B,,oof,4400,0.22553502284707755,0.027015853252552176,0.6632502991217466,0.012814306338752529,0.1784548286125734,0.018482343488863164,0.23408557405036276,0.027852241253854312,0.1969620253164557,0.024722137955916358,0.8697727272727273,0.0041035159284699375
xgboost,Table 2,LLM Engineered + Reasoning,set_08,E,,oof,4400,0.2359223110668236,0.017936257509101917,0.6733776241179934,0.026841080524881027,0.18605456798216796,0.01946655772119631,0.22103617764037722,0.014537167654312637,0.3256012658227848,0.0489891815963015,0.836590909090909,0.005585548057929331
xgboost,Table 2,LLM Engineered + Reasoning,set_08,A+B,,oof,4400,0.2654103871748469,0.021573800822519064,0.707248041856303,0.03011453205852937,0.21805396728611073,0.03310969864214805,0.2573203605337982,0.019111252345850923,0.30563291139240506,0.04313856450412284,0.8584090909090909,0.004465200614633747
xgboost,Table 2,LLM Engineered + Reasoning,set_08,A+E,,oof,4400,0.2608306462829689,0.05037838102649723,0.709302506261951,0.03239708503663041,0.22361343109993106,0.03420726794205931,0.31002790834312577,0.04962058039935384,0.16164556962025317,0.0427608351671812,0.8929545454545454,0.0027272727272727266
xgboost,Table 2,LLM Engineered + Reasoning,set_08,B+E,,oof,4400,0.23039058496412448,0.019714869509055384,0.6701226228290587,0.023298105078660352,0.1843519155552562,0.018237720855584068,0.2146668142164186,0.0172098671666676,0.3281329113924051,0.04607494956489337,0.8318181818181818,0.007041787902195298
