epoch,train_loss,test_loss
52,0.38365957140922546,0.3855835199356079
53,0.3819628953933716,0.383352130651474
54,0.3803805112838745,0.3812616765499115
55,0.37891289591789246,0.3793128430843353
56,0.3775585889816284,0.3775041997432709
57,0.3763138949871063,0.37583163380622864
58,0.37517258524894714,0.3742883503437042
59,0.3741256892681122,0.3728647232055664
60,0.3731616735458374,0.37154901027679443
61,0.3722665309906006,0.3703272342681885
62,0.37142446637153625,0.36918479204177856
63,0.37061887979507446,0.3681069016456604
64,0.369833767414093,0.36708053946495056
65,0.3690550923347473,0.36609503626823425
66,0.3682723343372345,0.3651432693004608
67,0.3674793243408203,0.36422160267829895
68,0.36667463183403015,0.36332982778549194
69,0.3658609688282013,0.3624698519706726
70,0.3650444447994232,0.3616451025009155
71,0.3642331063747406,0.36085888743400574
72,0.36343544721603394,0.3601134717464447
73,0.3626592457294464,0.35940954089164734
74,0.3619105815887451,0.358745813369751
75,0.3611935079097748,0.3581188917160034
76,0.3605096936225891,0.35752400755882263
77,0.35985875129699707,0.3569551110267639
78,0.35923856496810913,0.35640543699264526
79,0.35864588618278503,0.35586845874786377
80,0.35807666182518005,0.35533785820007324
81,0.35752686858177185,0.35480818152427673
82,0.3569924235343933,0.3542749881744385
83,0.3564698100090027,0.3537350296974182
84,0.35595619678497314,0.35318636894226074
85,0.3554494082927704,0.35262826085090637
86,0.3549481928348541,0.3520609736442566
87,0.35445186495780945,0.35148581862449646
88,0.35396042466163635,0.35090482234954834
89,0.3534742593765259,0.3503206670284271
90,0.35299426317214966,0.3497362434864044
91,0.3525213301181793,0.34915459156036377
92,0.35205647349357605,0.3485787808895111
93,0.3516005575656891,0.3480116128921509
94,0.35115423798561096,0.34745559096336365
95,0.35071784257888794,0.3469126224517822
96,0.35029137134552,0.34638434648513794
97,0.3498745262622833,0.34587180614471436
98,0.3494667410850525,0.34537556767463684
99,0.34906724095344543,0.3448958992958069
100,0.3486751317977905,0.3444327414035797
101,0.34828951954841614,0.3439856767654419
102,0.3479095995426178,0.3435541093349457
103,0.34753477573394775,0.3431374728679657
104,0.347164511680603,0.3427349925041199
105,0.34679853916168213,0.34234580397605896
106,0.34643688797950745,0.34196898341178894
107,0.3460794985294342,0.341603547334671
108,0.3457265794277191,0.341248482465744
109,0.3453783392906189,0.3409026861190796
110,0.3450348675251007,0.34056487679481506
111,0.34469637274742126,0.3402339518070221
112,0.3443628251552582,0.33990857005119324
113,0.34403422474861145,0.33958765864372253
114,0.34371039271354675,0.33927005529403687
115,0.34339115023612976,0.33895477652549744
116,0.34307625889778137,0.33864104747772217
117,0.3427654802799225,0.33832821249961853
118,0.3424585461616516,0.3380158245563507
119,0.34215524792671204,0.3377035856246948
120,0.34185537695884705,0.33739155530929565
121,0.3415588140487671,0.337079793214798
122,0.3412654399871826,0.3367685377597809
123,0.34097519516944885,0.3364581763744354
124,0.34068799018859863,0.3361491560935974
125,0.3404039144515991,0.335842102766037
126,0.3401228189468384,0.33553746342658997
127,0.3398447334766388,0.33523571491241455
128,0.3395695984363556,0.3349374234676361
129,0.339297354221344,0.3346428871154785
130,0.3390279710292816,0.3343524932861328
131,0.3387613594532013,0.3340665102005005
132,0.3384973704814911,0.33378514647483826
133,0.33823591470718384,0.3335084021091461
134,0.33797699213027954,0.33323636651039124
135,0.3377203941345215,0.33296895027160645
136,0.3374660909175873,0.3327059745788574
137,0.33721399307250977,0.3324473202228546
138,0.33696410059928894,0.33219268918037415
139,0.33671629428863525,0.3319418728351593
140,0.3364705741405487,0.33169448375701904
141,0.3362269103527069,0.3314501941204071
142,0.3359852135181427,0.3312087059020996
143,0.3357454836368561,0.3309697210788727
144,0.33550775051116943,0.3307328224182129
145,0.3352718651294708,0.3304978609085083
146,0.33503782749176025,0.3302644193172455
147,0.3348056375980377,0.3300323486328125
148,0.33457520604133606,0.3298014998435974
149,0.3343465030193329,0.32957175374031067
150,0.3341194689273834,0.32934293150901794
151,0.3338940739631653,0.3291150629520416
152,0.3336702883243561,0.3288881480693817
153,0.3334481120109558,0.3286622166633606
154,0.3332274556159973,0.32843735814094543
155,0.3330083191394806,0.328213632106781
156,0.33279070258140564,0.32799115777015686
157,0.3325745463371277,0.32777008414268494
158,0.33235985040664673,0.32755047082901
159,0.332146555185318,0.32733243703842163
160,0.33193469047546387,0.32711610198020935
161,0.3317241668701172,0.32690152525901794
162,0.33151504397392273,0.3266887068748474
163,0.33130723237991333,0.3264777660369873
164,0.3311007022857666,0.32626873254776
165,0.33089548349380493,0.326061487197876
166,0.3306915760040283,0.32585611939430237
167,0.3304888606071472,0.32565250992774963
168,0.3302873969078064,0.3254506587982178
169,0.33008715510368347,0.32525044679641724
170,0.32988810539245605,0.32505181431770325
171,0.32969021797180176,0.32485470175743103
172,0.32949352264404297,0.32465896010398865
173,0.3292979598045349,0.3244645297527313
174,0.3291035592556,0.3242712616920471
175,0.328910231590271,0.3240791857242584
176,0.32871806621551514,0.3238881528377533
177,0.32852694392204285,0.3236981928348541
178,0.3283369541168213,0.32350918650627136
179,0.3281480073928833,0.3233211636543274
180,0.32796016335487366,0.32313403487205505
181,0.3277733325958252,0.3229478597640991
182,0.3275875151157379,0.32276254892349243
183,0.3274027407169342,0.32257819175720215
184,0.32721900939941406,0.32239478826522827
185,0.3270362317562103,0.3222123980522156
186,0.3268544673919678,0.3220309913158417
187,0.3266737163066864,0.3218505382537842
188,0.32649391889572144,0.32167118787765503
189,0.3263150453567505,0.32149285078048706
190,0.3261371850967407,0.32131558656692505
191,0.32596027851104736,0.32113945484161377
192,0.32578426599502563,0.32096439599990845
193,0.3256092369556427,0.3207904100418091
194,0.3254351019859314,0.32061752676963806
195,0.3252619206905365,0.3204456567764282
196,0.32508960366249084,0.32027485966682434
197,0.3249182105064392,0.3201051354408264
198,0.3247477114200592,0.3199363648891449
199,0.3245781362056732,0.3197685480117798
200,0.3244093954563141,0.31960171461105347
