epoch,train_loss,test_loss
82,0.33873623609542847,0.33398938179016113
83,0.33840328454971313,0.3335902988910675
84,0.33807748556137085,0.3332061767578125
85,0.33775782585144043,0.3328382670879364
86,0.33744320273399353,0.3324868083000183
87,0.3371327817440033,0.3321515619754791
88,0.33682575821876526,0.3318314552307129
89,0.3365219533443451,0.33152514696121216
90,0.33622145652770996,0.33123064041137695
91,0.33592456579208374,0.3309456706047058
92,0.33563151955604553,0.3306676745414734
93,0.33534255623817444,0.33039385080337524
94,0.3350575566291809,0.33012160658836365
95,0.3347763121128082,0.32984864711761475
96,0.33449843525886536,0.32957321405410767
97,0.3342234492301941,0.3292942941188812
98,0.33395105600357056,0.3290116488933563
99,0.3336809277534485,0.3287257254123688
100,0.3334130346775055,0.3284376561641693
101,0.3331473767757416,0.32814881205558777
102,0.3328840136528015,0.32786107063293457
103,0.3326230049133301,0.3275761008262634
104,0.33236438035964966,0.3272954821586609
105,0.3321080505847931,0.32702040672302246
106,0.3318539261817932,0.32675179839134216
107,0.3316017985343933,0.3264900743961334
108,0.33135145902633667,0.326235294342041
109,0.3311028480529785,0.32598716020584106
110,0.3308559060096741,0.32574498653411865
111,0.3306105434894562,0.32550790905952454
112,0.3303668797016144,0.32527485489845276
113,0.3301248550415039,0.325044721364975
114,0.32988452911376953,0.3248162865638733
115,0.32964590191841125,0.3245886266231537
116,0.3294089436531067,0.32436075806617737
117,0.3291735053062439,0.3241322934627533
118,0.32893961668014526,0.32390284538269043
119,0.32870718836784363,0.32367247343063354
120,0.3284761905670166,0.32344144582748413
121,0.3282466232776642,0.32321029901504517
122,0.3280184864997864,0.3229796290397644
123,0.3277917802333832,0.32275018095970154
124,0.32756656408309937,0.32252252101898193
125,0.3273427188396454,0.3222971558570862
126,0.3271203339099884,0.32207462191581726
127,0.32689931988716125,0.32185500860214233
128,0.32667964696884155,0.32163846492767334
129,0.3264613151550293,0.32142484188079834
130,0.3262442946434021,0.32121387124061584
131,0.32602858543395996,0.3210051953792572
132,0.32581421732902527,0.32079842686653137
133,0.32560116052627563,0.32059305906295776
134,0.32538938522338867,0.32038867473602295
135,0.3251788914203644,0.3201848864555359
136,0.32496970891952515,0.3199814260005951
137,0.3247617781162262,0.31977811455726624
138,0.3245551288127899,0.31957486271858215
139,0.3243497312068939,0.3193718194961548
140,0.32414549589157104,0.3191691040992737
141,0.32394254207611084,0.3189670145511627
142,0.3237408697605133,0.3187657296657562
143,0.3235403597354889,0.31856560707092285
144,0.3233410716056824,0.3183668553829193
145,0.32314303517341614,0.31816962361335754
146,0.3229461908340454,0.31797417998313904
147,0.3227505683898926,0.3177804946899414
148,0.3225560486316681,0.31758853793144226
149,0.3223627805709839,0.3173982501029968
150,0.3221706748008728,0.31720948219299316
151,0.32197970151901245,0.3170221149921417
152,0.32178995013237,0.316835880279541
153,0.3216013014316559,0.3166506588459015
154,0.3214138448238373,0.3164662718772888
155,0.3212275207042694,0.31628262996673584
156,0.32104235887527466,0.3160996437072754
157,0.32085829973220825,0.31591737270355225
158,0.3206753730773926,0.31573575735092163
159,0.32049357891082764,0.3155548870563507
160,0.32031285762786865,0.31537482142448425
161,0.3201332688331604,0.3151957392692566
162,0.3199548125267029,0.31501778960227966
163,0.3197774291038513,0.3148409128189087
164,0.3196010887622833,0.314665287733078
165,0.3194258511066437,0.31449094414711
166,0.3192517161369324,0.31431785225868225
167,0.319078654050827,0.3141459822654724
168,0.31890663504600525,0.31397536396980286
169,0.31873565912246704,0.31380581855773926
170,0.3185657560825348,0.31363731622695923
171,0.3183968961238861,0.313469797372818
172,0.3182290196418762,0.3133031725883484
173,0.3180622458457947,0.31313735246658325
174,0.3178964853286743,0.3129723370075226
175,0.31773170828819275,0.312808096408844
176,0.31756794452667236,0.3126446604728699
177,0.31740522384643555,0.31248196959495544
178,0.31724345684051514,0.31232014298439026
179,0.3170827329158783,0.3121591806411743
180,0.31692296266555786,0.3119991719722748
181,0.3167641758918762,0.31184008717536926
182,0.31660640239715576,0.3116820156574249
183,0.31644952297210693,0.3115248680114746
184,0.3162936866283417,0.31136879324913025
185,0.31613874435424805,0.3112136721611023
186,0.3159847557544708,0.31105950474739075
187,0.3158316910266876,0.3109062910079956
188,0.3156796097755432,0.3107539713382721
189,0.3155284523963928,0.31060248613357544
190,0.31537821888923645,0.310451865196228
191,0.3152288496494293,0.3103020191192627
192,0.315080463886261,0.3101530075073242
193,0.3149329423904419,0.31000474095344543
194,0.3147863447666168,0.3098572790622711
195,0.31464067101478577,0.3097105920314789
196,0.31449583172798157,0.3095646798610687
197,0.314351886510849,0.3094196617603302
198,0.3142088055610657,0.30927544832229614
199,0.314066618680954,0.3091321289539337
200,0.31392526626586914,0.30898961424827576
