epoch,train_loss,test_loss
1,0.7342606782913208,0.7044410705566406
2,0.6994460821151733,0.6740469932556152
3,0.6677716374397278,0.6467655301094055
4,0.6391253471374512,0.6224159002304077
5,0.6133644580841064,0.600795567035675
6,0.590321958065033,0.5816870331764221
7,0.5698111653327942,0.5648630261421204
8,0.551630973815918,0.550092339515686
9,0.5355713963508606,0.5371452569961548
10,0.521419882774353,0.5257985591888428
11,0.508966326713562,0.5158401727676392
12,0.4980080723762512,0.5070723295211792
13,0.48835381865501404,0.4993140697479248
14,0.47982630133628845,0.4924027621746063
15,0.4722640812397003,0.4861944317817688
16,0.46552273631095886,0.48056358098983765
17,0.45947447419166565,0.475401908159256
18,0.454007625579834,0.4706174433231354
19,0.4490255117416382,0.4661325514316559
20,0.4444456696510315,0.4618825316429138
21,0.44019776582717896,0.4578140377998352
22,0.4362223744392395,0.45388326048851013
23,0.4324701130390167,0.4500551223754883
24,0.4288996458053589,0.4463014602661133
25,0.42547720670700073,0.4426005184650421
26,0.4221751093864441,0.43893569707870483
27,0.4189712703227997,0.43529486656188965
28,0.4158481955528259,0.43166980147361755
29,0.41279250383377075,0.4280555546283722
30,0.4097942113876343,0.42445001006126404
31,0.4068463444709778,0.42085328698158264
32,0.4039446711540222,0.4172677993774414
33,0.4010870158672333,0.4136977791786194
34,0.3982732892036438,0.410148948431015
35,0.39550504088401794,0.40662840008735657
36,0.39278528094291687,0.4031444191932678
37,0.390118271112442,0.3997062146663666
38,0.3875093162059784,0.39632412791252136
39,0.38496455550193787,0.393008828163147
40,0.3824911415576935,0.3897717595100403
41,0.3800963759422302,0.38662466406822205
42,0.3777881860733032,0.3835793137550354
43,0.37557452917099,0.3806475102901459
44,0.3734632134437561,0.3778406083583832
45,0.37146180868148804,0.37516915798187256
46,0.36957716941833496,0.3726426362991333
47,0.3678149878978729,0.37026897072792053
48,0.3661797046661377,0.36805400252342224
49,0.3646736145019531,0.3660009801387787
50,0.3632967472076416,0.3641101121902466
51,0.36204612255096436,0.3623780608177185
52,0.3609154224395752,0.36079779267311096
53,0.359894722700119,0.3593582212924957
54,0.3589702844619751,0.35804489254951477
55,0.3581250309944153,0.35684043169021606
56,0.3573392331600189,0.3557259142398834
57,0.35659196972846985,0.3546826243400574
58,0.35586294531822205,0.3536936938762665
59,0.35513466596603394,0.35274606943130493
60,0.3543945252895355,0.3518315851688385
61,0.35363587737083435,0.3509470820426941
62,0.35285869240760803,0.3500937521457672
63,0.3520684540271759,0.34927600622177124
64,0.3512747883796692,0.34849902987480164
65,0.35048907995224,0.3477676212787628
66,0.34972280263900757,0.34708449244499207
67,0.34898558259010315,0.34644967317581177
68,0.34828418493270874,0.34586024284362793
69,0.3476221263408661,0.34531068801879883
70,0.3469998240470886,0.34479349851608276
71,0.3464150130748749,0.34430015087127686
72,0.34586358070373535,0.3438217043876648
73,0.3453402817249298,0.34334975481033325
74,0.34483951330184937,0.34287694096565247
75,0.34435588121414185,0.3423972427845001
76,0.3438846170902252,0.34190648794174194
77,0.34342193603515625,0.3414021134376526
78,0.3429652154445648,0.3408834934234619
79,0.342512845993042,0.34035131335258484
80,0.3420642614364624,0.3398076891899109
81,0.3416198790073395,0.33925577998161316
82,0.34118056297302246,0.33869948983192444
83,0.34074780344963074,0.33814290165901184
84,0.3403231203556061,0.3375904858112335
85,0.33990803360939026,0.33704617619514465
86,0.33950376510620117,0.3365137577056885
87,0.3391110897064209,0.33599621057510376
88,0.3387303948402405,0.33549582958221436
89,0.3383614122867584,0.3350142538547516
90,0.33800336718559265,0.3345523476600647
91,0.33765533566474915,0.33411046862602234
92,0.3373158872127533,0.33368828892707825
93,0.3369837701320648,0.3332853615283966
94,0.3366577625274658,0.3329009413719177
95,0.33633679151535034,0.33253398537635803
96,0.3360203206539154,0.3321835696697235
97,0.33570796251296997,0.33184850215911865
98,0.33539971709251404,0.3315277099609375
99,0.33509576320648193,0.3312199115753174
100,0.3347965180873871,0.3309236466884613
101,0.3345022201538086,0.33063748478889465
102,0.3342132866382599,0.3303597867488861
103,0.3339298367500305,0.3300888240337372
104,0.33365190029144287,0.32982292771339417
105,0.3333792984485626,0.32956063747406006
106,0.33311185240745544,0.32930028438568115
107,0.3328491151332855,0.3290407359600067
108,0.3325907588005066,0.3287808895111084
109,0.3323363661766052,0.32852014899253845
110,0.33208560943603516,0.32825806736946106
111,0.3318381607532501,0.32799455523490906
112,0.3315938413143158,0.32772985100746155
113,0.33135250210762024,0.32746434211730957
114,0.3311140835285187,0.32719868421554565
115,0.3308785557746887,0.32693353295326233
116,0.330645889043808,0.3266697824001312
117,0.33041614294052124,0.32640814781188965
118,0.3301892578601837,0.32614946365356445
119,0.3299652338027954,0.32589444518089294
120,0.32974398136138916,0.32564350962638855
121,0.3295254111289978,0.3253973424434662
122,0.3293093740940094,0.3251561224460602
123,0.3290957510471344,0.324920117855072
124,0.32888442277908325,0.3246893584728241
125,0.32867521047592163,0.3244638741016388
126,0.32846805453300476,0.3242434561252594
127,0.3282628357410431,0.32402777671813965
128,0.32805949449539185,0.3238166570663452
129,0.32785794138908386,0.3236096203327179
130,0.32765820622444153,0.3234061896800995
131,0.3274601995944977,0.32320600748062134
132,0.32726389169692993,0.3230085074901581
133,0.32706937193870544,0.3228132426738739
134,0.3268764615058899,0.3226197063922882
135,0.32668519020080566,0.32242757081985474
136,0.32649552822113037,0.32223638892173767
137,0.32630738615989685,0.3220459520816803
138,0.3261207044124603,0.32185596227645874
139,0.3259354531764984,0.32166633009910583
140,0.3257516026496887,0.32147693634033203
141,0.3255690634250641,0.3212878704071045
142,0.3253878355026245,0.321099191904068
143,0.3252078890800476,0.3209109604358673
144,0.3250291645526886,0.32072341442108154
145,0.3248516917228699,0.32053670287132263
146,0.32467538118362427,0.3203510344028473
147,0.32450029253959656,0.3201666474342346
148,0.32432636618614197,0.31998372077941895
149,0.3241535425186157,0.3198024034500122
150,0.3239818513393402,0.31962281465530396
151,0.32381126284599304,0.31944507360458374
152,0.32364174723625183,0.3192692697048187
153,0.3234732747077942,0.3190954029560089
154,0.32330578565597534,0.3189234733581543
155,0.32313933968544006,0.31875336170196533
156,0.32297390699386597,0.318585067987442
157,0.3228093981742859,0.3184185326099396
158,0.3226458430290222,0.31825345754623413
159,0.32248327136039734,0.31808987259864807
160,0.3223215937614441,0.3179275691509247
161,0.32216084003448486,0.317766398191452
162,0.32200101017951965,0.31760624051094055
163,0.3218420445919037,0.3174470365047455
164,0.32168397307395935,0.3172885775566101
165,0.32152679562568665,0.3171308934688568
166,0.3213704526424408,0.31697380542755127
167,0.3212149441242218,0.31681740283966064
168,0.32106029987335205,0.31666162610054016
169,0.3209064304828644,0.31650641560554504
170,0.32075342535972595,0.31635186076164246
171,0.320601224899292,0.3161980211734772
172,0.3204497992992401,0.3160448968410492
173,0.3202991485595703,0.3158925473690033
174,0.32014939188957214,0.31574100255966187
175,0.3200002908706665,0.31559035181999207
176,0.31985199451446533,0.31544068455696106
177,0.31970450282096863,0.3152919113636017
178,0.31955772638320923,0.3151441514492035
179,0.3194117248058319,0.31499743461608887
180,0.3192664384841919,0.31485167145729065
181,0.3191218972206116,0.314706951379776
182,0.31897810101509094,0.314563125371933
183,0.31883504986763,0.31442034244537354
184,0.31869271397590637,0.31427842378616333
185,0.31855106353759766,0.31413745880126953
186,0.31841015815734863,0.3139972984790802
187,0.3182699680328369,0.31385791301727295
188,0.3181304335594177,0.31371933221817017
189,0.31799161434173584,0.3135814070701599
190,0.31785354018211365,0.31344419717788696
191,0.317716121673584,0.31330764293670654
