epoch,train_loss,test_loss
1,0.5755221843719482,0.5725709795951843
2,0.5584535002708435,0.559053361415863
3,0.5433799028396606,0.5465558767318726
4,0.5298458933830261,0.5344911217689514
5,0.517333984375,0.5228258967399597
6,0.505624532699585,0.5116469264030457
7,0.4946540296077728,0.5010026097297668
8,0.4843873083591461,0.49090489745140076
9,0.47478944063186646,0.48134422302246094
10,0.46582239866256714,0.47229960560798645
11,0.45744600892066956,0.46374431252479553
12,0.449619859457016,0.45564916729927063
13,0.4423043131828308,0.4479847848415375
14,0.43546172976493835,0.44072338938713074
15,0.42905715107917786,0.43383947014808655
16,0.42305898666381836,0.4273112118244171
17,0.4174397885799408,0.42112088203430176
18,0.41217610239982605,0.4152553975582123
19,0.4072493612766266,0.40970662236213684
20,0.4026453495025635,0.4044710695743561
21,0.3983544111251831,0.3995499014854431
22,0.3943706452846527,0.39494815468788147
23,0.39069128036499023,0.39067336916923523
24,0.387315034866333,0.38673362135887146
25,0.3842398226261139,0.3831341564655304
26,0.3814590573310852,0.37987324595451355
27,0.3789574205875397,0.37693631649017334
28,0.3767049014568329,0.3742923140525818
29,0.37465405464172363,0.3718941807746887
30,0.3727426826953888,0.3696885406970978
31,0.3709069490432739,0.36763131618499756
32,0.36910006403923035,0.3657001554965973
33,0.3673058748245239,0.3638954162597656
34,0.36553874611854553,0.3622298836708069
35,0.3638309836387634,0.36071518063545227
36,0.36221712827682495,0.359350323677063
37,0.36072054505348206,0.35811787843704224
38,0.3593476414680481,0.3569859564304352
39,0.3580884337425232,0.35591453313827515
40,0.35692134499549866,0.35486364364624023
41,0.3558203876018524,0.35379984974861145
42,0.35476118326187134,0.35270094871520996
43,0.35372573137283325,0.35155782103538513
44,0.35270431637763977,0.3503740131855011
45,0.3516959249973297,0.34916356205940247
46,0.3507064878940582,0.3479478061199188
47,0.34974631667137146,0.3467511534690857
48,0.34882673621177673,0.3455972671508789
49,0.3479565680027008,0.34450504183769226
50,0.34713947772979736,0.3434865474700928
51,0.34637251496315,0.34254592657089233
52,0.34564700722694397,0.34168145060539246
53,0.34495171904563904,0.3408883810043335
54,0.34427639842033386,0.34016141295433044
55,0.34361544251441956,0.3394964039325714
56,0.34296879172325134,0.3388897180557251
57,0.34234076738357544,0.33833667635917664
58,0.34173738956451416,0.33782994747161865
59,0.34116363525390625,0.337359219789505
60,0.34062129259109497,0.33691155910491943
61,0.3401089012622833,0.3364737331867218
62,0.3396223187446594,0.3360339403152466
63,0.33915629982948303,0.33558374643325806
64,0.3387063145637512,0.33511921763420105
65,0.33826908469200134,0.3346409201622009
