model_type,table,regression,set_id,reasoning_combo,variant,threshold_tuning,dataset_size,F0.5_mean,F0.5_std,ROC-AUC_mean,ROC-AUC_std,PR-AUC_mean,PR-AUC_std,Prec_mean,Prec_std,Rec_mean,Rec_std,Acc_mean,Acc_std
logistic,Table 2,LLM Engineered + Reasoning,set_10,B+E,,train,4400,0.22661081381275844,0.047647834356872226,0.6707156467785522,0.040359639230428984,0.1913307019130448,0.033799519715256056,0.2568516989863649,0.06502588041357259,0.16408227848101267,0.02846166712885747,0.8779545454545454,0.0176132697909069
logistic,Table 2,LLM Engineered + Reasoning,set_10,A+B+E,,train,4400,0.2364209274460185,0.1010601497856658,0.7051876142262834,0.03874127928038019,0.23305794386509032,0.05130731004417982,0.2809204697155008,0.10583377495952928,0.15898734177215193,0.09770184100424768,0.8913636363636364,0.005865221772983625
logistic,Table HQ,HQ Only,,,,train,4400,0.206359281478459,0.02705666799966599,0.6595654726489041,0.022123230349584595,0.18388167087409366,0.01823808728609705,0.2516900420757363,0.04522214358184242,0.1312974683544304,0.03051138410768413,0.8838636363636363,0.014541902975496724
logistic,Table HQ,HQ Only (+repeat_founding_gap),,,,train,4400,0.2154460453166255,0.029388720245917297,0.6580688763748637,0.02105974092876211,0.18065813568855388,0.016200552649398445,0.2494112769485904,0.043656132911769056,0.1615506329113924,0.046682310384857026,0.8775000000000001,0.015471247659197747
logistic,Table HQ,HQ + Reasoning,,A,,train,4400,0.2568674985801588,0.04319201647574226,0.6930259746025538,0.040409638667955626,0.21739210207652265,0.03928470534037246,0.2620460922794131,0.03704243273345944,0.244873417721519,0.0763345716712842,0.8713636363636363,0.005445067523050401
logistic,Table HQ,HQ + Reasoning,,B,,train,4400,0.20730754162724224,0.05928062691637743,0.6546864352214004,0.021669547841288425,0.18222115725803648,0.021410955247403062,0.24774279098664714,0.08305808046178918,0.13123417721518985,0.03319069653026396,0.883409090909091,0.012788004451486546
logistic,Table HQ,HQ + Reasoning,,E,,train,4400,0.2234037375524936,0.05268334305656931,0.6695285206683892,0.03514373846282082,0.1872582006470227,0.026053960408178995,0.25364802898964395,0.06335362618222361,0.15401898734177216,0.03605312402501102,0.8822727272727272,0.009685125342119334
logistic,Table HQ,HQ + Reasoning,,A+B,,train,4400,0.2597933214982302,0.043841923711709634,0.6902125994603264,0.033115196605881886,0.21322213594018669,0.03718878771110517,0.28116187547930005,0.048568116811506835,0.20458860759493672,0.04643279710173871,0.8809090909090909,0.008784612768221697
logistic,Table HQ,HQ + Reasoning,,A+E,,train,4400,0.2777319415065075,0.06594983356675937,0.7067512288831997,0.039714546814924,0.222114330336418,0.04294026533018795,0.32807140554480974,0.07767199517666346,0.17439873417721521,0.04380921954009299,0.8934090909090908,0.007918750631901988
logistic,Table HQ,HQ + Reasoning,,B+E,,train,4400,0.21228858572925352,0.05446857492775136,0.6621521097540258,0.03344198165467625,0.18293058483224037,0.023769420146947662,0.2493710605014953,0.050179113974979477,0.13639240506329114,0.04837116152983669,0.8868181818181817,0.0038435305739290587
logistic,Table HQ,HQ + Reasoning,,A+B+E,,train,4400,0.26111511784176616,0.0657072159766237,0.70027052408777,0.03773965168950748,0.21834295181048727,0.04376801526271381,0.3020386713243856,0.07942109461133784,0.17180379746835445,0.04382384696224307,0.8893181818181819,0.008993799517004243
xgboost,Table 1,Human Only,,,,train,4400,0.22927550068814195,0.026945431549248854,0.6781098861292845,0.03314227230171282,0.18109908644812517,0.021151721459691245,0.22397530958637807,0.02681391777664261,0.255126582278481,0.034818410981984335,0.8531818181818182,0.007918750631902002
xgboost,Table 1,Reasoning Only,,A,,train,4400,0.2573019028229399,0.037177455012426225,0.6218651902191091,0.05160602557324658,0.16714521226510778,0.024385182820710553,0.2697685142311885,0.03862199964484754,0.22224683544303797,0.04983263930792917,0.875909090909091,0.007092948424694193
xgboost,Table 1,Human + Reasoning,,A,,train,4400,0.23587690911604103,0.03873144110068115,0.7118864567777224,0.037471364348770374,0.21871052131346547,0.03782042834287483,0.2345150655182814,0.03511750362580093,0.260253164556962,0.08862061387178684,0.8579545454545455,0.014517017656973904
xgboost,Table 1,Reasoning Only,,B,,train,4400,0.094578005397045,0.049711133146941526,0.5187419004527568,0.025038029672934697,0.09750042450615755,0.00648042341680303,0.08016710464697312,0.042071283577124134,0.33803797468354435,0.18329013392269233,0.6638636363636363,0.11134137068693863
xgboost,Table 1,Human + Reasoning,,B,,train,4400,0.22567745053818103,0.016775506944734783,0.6781893310527585,0.03249320497548177,0.17844098400304523,0.020477688483542603,0.2201527400438159,0.020728362299905108,0.2550316455696202,0.02150790854050884,0.8504545454545454,0.012808184366913987
xgboost,Table 1,Reasoning Only,,E,,train,4400,0.1385846804822169,0.0326152746068927,0.5145419571955151,0.024048054612721515,0.10283505820042653,0.013764260684459045,0.12500536333211548,0.028272951436639375,0.25246835443037974,0.08104439647284377,0.7754545454545455,0.024694413327446686
xgboost,Table 1,Human + Reasoning,,E,,train,4400,0.22109067928425546,0.01355238473781584,0.6922037346266139,0.04478108375065577,0.18693056778793998,0.02501348670478635,0.21644620157065045,0.017881735905801735,0.249873417721519,0.0393636288112948,0.85,0.014174969208647888
xgboost,Table 1,Reasoning Only,,A+B,,train,4400,0.2437947243039702,0.0186586077789021,0.6179955314213641,0.049282646435197607,0.16812703495072343,0.024992091090791063,0.2552044037768989,0.01933283872996442,0.21208860759493672,0.03410705409795028,0.8729545454545455,0.008666216347698923
xgboost,Table 1,Human + Reasoning,,A+B,,train,4400,0.22682040154978705,0.0569372479560995,0.711243812792356,0.03588361357305689,0.21432540817349882,0.03624583378312881,0.22506961658592445,0.04187872539994964,0.255,0.09900490310084006,0.8590909090909091,0.012133043468217392
xgboost,Table 1,Reasoning Only,,A+E,,train,4400,0.24888451826749097,0.03738764971107613,0.6166443074519193,0.03121747483332877,0.17056440295396577,0.024945096710885937,0.2657731529461369,0.031752800024429984,0.2020253164556962,0.04737357626619167,0.8788636363636364,0.003706706006886399
xgboost,Table 1,Human + Reasoning,,A+E,,train,4400,0.264478261043875,0.03676764638225993,0.7203686267116659,0.03962547061752373,0.22125714434971408,0.03633460427661374,0.26567658097069863,0.03886519944862285,0.2625949367088608,0.04090018175766027,0.8679545454545454,0.008485524864815665
xgboost,Table 1,Reasoning Only,,B+E,,train,4400,0.14059987487917966,0.026024084870641367,0.5262356810711294,0.029951669236587333,0.10802765391530081,0.01535325668660073,0.1300194814595851,0.022890255262189962,0.21968354430379744,0.07573186154709839,0.7993181818181818,0.025426120492630905
xgboost,Table 1,Human + Reasoning,,B+E,,train,4400,0.23302870544326804,0.024386116569738363,0.6912864792476571,0.04467004668029714,0.1854255168128907,0.025846757290906734,0.2276364031045664,0.02884340710797104,0.270126582278481,0.046582278481012644,0.8493181818181817,0.02105924347020068
xgboost,Table 1,Reasoning Only,,A+B+E,,train,4400,0.24887578326646506,0.04261796696748905,0.6200610151076976,0.03396140968008158,0.17263395012048055,0.026374297388694342,0.26718688181705635,0.05078038600975031,0.2095886075949367,0.05691027888680464,0.8752272727272727,0.016691785479071384
xgboost,Table 1,Human + Reasoning,,A+B+E,,train,4400,0.25900900538699945,0.028905583855295514,0.7187359076717789,0.038733407141786746,0.22068033322421945,0.03539715154689263,0.26655430897055177,0.02853078100858086,0.239873417721519,0.047210268858155734,0.8718181818181818,0.010766108438479093
xgboost,Table 2,LLM Engineered Only,set_01,,,train,4400,0.24150001328640744,0.03462436800246216,0.6772232662593436,0.020108522589622837,0.1838103156553744,0.0104840363053898,0.2481130599092784,0.03939346360734222,0.22212025316455697,0.028569552951918174,0.8679545454545454,0.013356986595377375
xgboost,Table 2,LLM Engineered + Reasoning,set_01,A,,train,4400,0.2526514082004458,0.04719917834900349,0.7160136423862971,0.025188100417650988,0.22041057908409128,0.029136678996756062,0.2822061082497515,0.03220047220220398,0.1942405063291139,0.07795464562523109,0.8843181818181819,0.007983712759204665
xgboost,Table 2,LLM Engineered + Reasoning,set_01,B,,train,4400,0.21824528110142358,0.018012983840807763,0.6756582941220627,0.021839232097202104,0.1844157277494839,0.011700540669466164,0.22535418623082712,0.017365943627723864,0.19705696202531647,0.033040702637266973,0.8668181818181818,0.005631596224256317
xgboost,Table 2,LLM Engineered + Reasoning,set_01,E,,train,4400,0.21182201126802264,0.03307901383597937,0.6852500774595442,0.03385119886339027,0.18728964092208383,0.010760135374834726,0.20817731152224486,0.026568161584837473,0.247373417721519,0.07911364556913011,0.8481818181818183,0.019742662618621808
xgboost,Table 2,LLM Engineered + Reasoning,set_01,A+B,,train,4400,0.25383574740030235,0.042545708526720086,0.7127400774743596,0.02348470563854726,0.218238339337489,0.02844486499066769,0.3092736109724025,0.04782745125328793,0.15401898734177213,0.04755220442302865,0.8929545454545454,0.0053493646799726395
xgboost,Table 2,LLM Engineered + Reasoning,set_01,A+E,,train,4400,0.2517234998795355,0.027943284197513647,0.7208378295672735,0.027053501820347436,0.22328833825527789,0.02583543268115991,0.2768732193732194,0.04669672110004558,0.19955696202531648,0.04437769605405597,0.8779545454545454,0.016271838472426116
xgboost,Table 2,LLM Engineered + Reasoning,set_01,B+E,,train,4400,0.2241739715995777,0.04433538860974958,0.6834969694231103,0.03104938959321368,0.18820263133944878,0.010881977003952277,0.21810519035464365,0.03926860531918894,0.27,0.08371252722016917,0.8470454545454545,0.023504879043359826
xgboost,Table 2,LLM Engineered + Reasoning,set_01,A+B+E,,train,4400,0.26070006972611787,0.033556626623652004,0.7210358314468466,0.024704535879180207,0.2243305960698047,0.025341767779930073,0.2883043616170551,0.05799012145388624,0.21981012658227844,0.07687505495716748,0.8763636363636363,0.020205555246266216
xgboost,Table 2,LLM Engineered Only,set_02,,,train,4400,0.19978158664778142,0.02198769721709308,0.6401381554060194,0.03129767809631968,0.16505692810708786,0.020840043459927488,0.207377191213893,0.033366019039263596,0.18443037974683546,0.03202206417668223,0.8606818181818181,0.01593504376632556
xgboost,Table 2,LLM Engineered + Reasoning,set_02,A,,train,4400,0.24408946780580026,0.051158176272592296,0.6780375952626464,0.03252899662562639,0.20951769526247052,0.03553522616838517,0.255767896194578,0.04344838484046098,0.21721518987341773,0.08150797944389714,0.8747727272727273,0.006523954588366966
xgboost,Table 2,LLM Engineered + Reasoning,set_02,B,,train,4400,0.1895323981412087,0.029109861097083786,0.6311360326391852,0.0318544274988424,0.15991792734692117,0.02165727800083881,0.20094866796621186,0.030886899759140888,0.16420886075949367,0.04888276706446624,0.8656818181818181,0.011304391014041692
xgboost,Table 2,LLM Engineered + Reasoning,set_02,E,,train,4400,0.1884609749034571,0.021515641833352955,0.6503939731437365,0.049496723079058044,0.16925314507951542,0.027511658639508628,0.1967264305031493,0.02674323207377119,0.18699367088607594,0.0846986089039506,0.8556818181818182,0.027149342107305397
xgboost,Table 2,LLM Engineered + Reasoning,set_02,A+B,,train,4400,0.2440193237339611,0.047944908187416355,0.6713845642659887,0.028525688833655916,0.20452156055386306,0.03198358543107316,0.25903122231829145,0.04356617233060155,0.20199367088607598,0.05592906585118386,0.8775000000000001,0.004895604370122274
xgboost,Table 2,LLM Engineered + Reasoning,set_02,A+E,,train,4400,0.22893623625020906,0.06621383943161581,0.6850136617943947,0.03669206237172351,0.21225929110305203,0.039745082262998215,0.2654676237740754,0.08163187836630825,0.1768987341772152,0.0965703328876908,0.8813636363636362,0.016176326953885656
xgboost,Table 2,LLM Engineered + Reasoning,set_02,B+E,,train,4400,0.19361730029397312,0.02929364960734583,0.6441384338603646,0.04473438016333437,0.1633701034122546,0.02537269069299053,0.19872437209115712,0.03585701155673987,0.19193037974683544,0.054563606456091894,0.8540909090909091,0.0241765202672222
xgboost,Table 2,LLM Engineered + Reasoning,set_02,A+B+E,,train,4400,0.24031598828505257,0.07144673459530117,0.6809317744877843,0.03399756947605311,0.20967655825159787,0.03746302925486518,0.27122687203332363,0.0739683172547123,0.1869620253164557,0.0939881728642452,0.8831818181818182,0.011774394406353299
xgboost,Table 2,LLM Engineered Only,set_03,,,train,4400,0.19066029499409654,0.024322870664931343,0.6593628324809574,0.028298840379244714,0.1744568174751282,0.02878630826948626,0.20489272398728237,0.03158579790783457,0.17411392405063292,0.06768317854702044,0.8620454545454546,0.023117111118093447
xgboost,Table 2,LLM Engineered + Reasoning,set_03,A,,train,4400,0.2466661705499677,0.054068898559451385,0.7015114509009702,0.03615471967082872,0.21823256700179358,0.03621613436786738,0.25151669400698057,0.05150113908118856,0.2422784810126582,0.0816415463634378,0.8675,0.014756984618861742
xgboost,Table 2,LLM Engineered + Reasoning,set_03,B,,train,4400,0.2018213636322411,0.024316896188636295,0.6537559307046967,0.029641387359768456,0.1717390230531629,0.02881218943880911,0.21574068097611984,0.03704520283893665,0.18158227848101266,0.05747462743881768,0.8636363636363636,0.020592965981953246
xgboost,Table 2,LLM Engineered + Reasoning,set_03,E,,train,4400,0.19672116844286677,0.04108001416636195,0.6658568678985131,0.04882842068205962,0.17788159581483726,0.033794610624616334,0.21278325266355616,0.04836749320190654,0.1614240506329114,0.040782336943454574,0.8668181818181818,0.02220304498512693
xgboost,Table 2,LLM Engineered + Reasoning,set_03,A+B,,train,4400,0.25152661690529887,0.051130855148829646,0.6970209499547638,0.030718413907524635,0.21419054660977865,0.035143763336152885,0.27099668683376554,0.05646145622722335,0.20449367088607598,0.062020278793096906,0.8786363636363637,0.0105480012598839
xgboost,Table 2,LLM Engineered + Reasoning,set_03,A+E,,train,4400,0.24928716933794615,0.04895747873702815,0.700978979721748,0.03948359923598906,0.21835858215972573,0.037141510827003635,0.2501438311596654,0.049175966043853256,0.2499367088607595,0.057633315909358364,0.865227272727273,0.009922218160428662
xgboost,Table 2,LLM Engineered + Reasoning,set_03,B+E,,train,4400,0.18992340555819637,0.03806916815738777,0.6626987583015297,0.047036632056182436,0.17625365897759704,0.03114038843110826,0.2064319895896008,0.0376597290291273,0.15632911392405063,0.05701825635217827,0.8693181818181819,0.015024085346398569
xgboost,Table 2,LLM Engineered + Reasoning,set_03,A+B+E,,train,4400,0.24268547491073314,0.042573933370820716,0.6995751459311146,0.03691177885734611,0.21781533695227293,0.03681223796916661,0.2516132314669094,0.04612454609763013,0.2170253164556962,0.046756861891629274,0.8709090909090909,0.010077181489725142
xgboost,Table 2,LLM Engineered Only,set_04,,,train,4400,0.22195024972495414,0.014442393470284254,0.6530710352417469,0.016426360004335668,0.17134069125008244,0.012733568626935652,0.2189010084889861,0.004722076779614655,0.24981012658227847,0.06119425153105022,0.8522727272727273,0.01460569910278149
xgboost,Table 2,LLM Engineered + Reasoning,set_04,A,,train,4400,0.2513701704423339,0.037052157487374164,0.6968214965667915,0.01954010096982133,0.21444146024629207,0.02530971693957909,0.2662839803709541,0.027466953007996304,0.21202531645569617,0.0591695994557987,0.8777272727272727,0.00463547228508437
xgboost,Table 2,LLM Engineered + Reasoning,set_04,B,,train,4400,0.23002306891980004,0.010609347794859725,0.6491061857754943,0.020290252145755198,0.17018383183406738,0.014369686424535639,0.22129371324303876,0.01235966611743253,0.277626582278481,0.034301753874388954,0.846590909090909,0.010828299317792379
xgboost,Table 2,LLM Engineered + Reasoning,set_04,E,,train,4400,0.2353067177280145,0.018788366946748417,0.6603280858381139,0.02125125378635231,0.17585166564606317,0.016541196132002722,0.22670039548223894,0.022030488254030867,0.2829113924050633,0.027991575174045564,0.8472727272727273,0.014057879176538274
xgboost,Table 2,LLM Engineered + Reasoning,set_04,A+B,,train,4400,0.25739727262006423,0.04135999492975826,0.6959073389276063,0.01823191100460394,0.21291711200686905,0.026001208782554075,0.27429124516381403,0.03607316442551847,0.20949367088607596,0.048548883318392674,0.8799999999999999,0.002746146812180586
xgboost,Table 2,LLM Engineered + Reasoning,set_04,A+E,,train,4400,0.26236521292610643,0.030062970836236647,0.7040067622898196,0.018939612329201647,0.21636151065735304,0.022560696474803098,0.27209239901922827,0.01924020333350274,0.24224683544303796,0.0672801481151444,0.874090909090909,0.008080176743014185
xgboost,Table 2,LLM Engineered + Reasoning,set_04,B+E,,train,4400,0.22915452739622375,0.026282382196478028,0.6558386530780353,0.022574050012868198,0.17419673277549935,0.018124238177236563,0.21803344281407427,0.02517629258303115,0.292753164556962,0.049577650595318795,0.841590909090909,0.012481391107041823
xgboost,Table 2,LLM Engineered + Reasoning,set_04,A+B+E,,train,4400,0.25841827161692327,0.031068803700568758,0.7037966406706807,0.020730513322471413,0.214412664110167,0.02287557146880811,0.26866688868296074,0.0323534972939807,0.2397151898734177,0.05726449231238242,0.8713636363636363,0.015184811898627332
xgboost,Table 2,LLM Engineered Only,set_05,,,train,4400,0.22321831979859322,0.025416135439293643,0.6684055265421783,0.03154948894646492,0.18502351238551099,0.02028265015617269,0.22706118094798752,0.02543741905732971,0.2295886075949367,0.07307386192467924,0.8595454545454546,0.0179473518385451
xgboost,Table 2,LLM Engineered + Reasoning,set_05,A,,train,4400,0.2559370810597751,0.042270353122033734,0.7076349612924508,0.017687020247611252,0.22228321495834913,0.03569051365984522,0.28259920707681896,0.028560354734530204,0.20693037974683542,0.0765462044966888,0.8813636363636362,0.01272727272727273
xgboost,Table 2,LLM Engineered + Reasoning,set_05,B,,train,4400,0.22758288594844217,0.03494541523393118,0.6688189943049826,0.03778255846249835,0.18624399374854317,0.026071911874680408,0.22807220267917422,0.024842498123069587,0.23968354430379746,0.08155170740464042,0.8604545454545456,0.01074209299826952
xgboost,Table 2,LLM Engineered + Reasoning,set_05,E,,train,4400,0.23349455721960552,0.026020798036155795,0.6818632077782517,0.040137422533232235,0.18808591811419687,0.026503426385397155,0.23591256362837365,0.033988241695009906,0.22984177215189874,0.019068287374593863,0.8618181818181819,0.012828332537881883
xgboost,Table 2,LLM Engineered + Reasoning,set_05,A+B,,train,4400,0.2740670278143262,0.053069977549900935,0.7058270233312,0.017615930405397502,0.2216213494095513,0.03554031821063227,0.3155291988846885,0.05873417576535596,0.19683544303797468,0.06578626055790522,0.8872727272727271,0.016536336148710244
xgboost,Table 2,LLM Engineered + Reasoning,set_05,A+E,,train,4400,0.271574099502538,0.04804306208862448,0.712798286087209,0.025129790095969527,0.22499982241041247,0.034830433652092076,0.2900929152148664,0.04869859712818799,0.23468354430379748,0.07553303611628967,0.8790909090909091,0.012377498912900077
xgboost,Table 2,LLM Engineered + Reasoning,set_05,B+E,,train,4400,0.22365887550858154,0.023455026886718446,0.6769929901211302,0.041193897058508774,0.18621272953964094,0.02826622675958127,0.22161144012606657,0.023350522127804595,0.24000000000000005,0.05524326763336042,0.8556818181818182,0.010660035817780524
xgboost,Table 2,LLM Engineered + Reasoning,set_05,A+B+E,,train,4400,0.2696006724141058,0.026882432158395017,0.711334596612818,0.026164061611007507,0.2232917213343867,0.03259890943482992,0.2915179147094041,0.03928098302903598,0.22477848101265824,0.05522705895100828,0.8790909090909091,0.013047909176733914
xgboost,Table 2,LLM Engineered Only,set_06,,,train,4400,0.21469197817144878,0.02079691902092189,0.6699928980437823,0.025011633979475482,0.17934286786150927,0.019277875313106912,0.23273197110715182,0.04237240410492253,0.1869620253164557,0.04724690962884288,0.8654545454545455,0.0257189996335153
xgboost,Table 2,LLM Engineered + Reasoning,set_06,A,,train,4400,0.26402857557366116,0.05769321823006428,0.7127600369741541,0.033361267498849705,0.2239892583617821,0.03965531318750025,0.30469283723047164,0.07394471386639598,0.18693037974683543,0.06635764315434356,0.8875,0.010684235703221056
xgboost,Table 2,LLM Engineered + Reasoning,set_06,B,,train,4400,0.21407663490327442,0.021342564639437178,0.6712497984125855,0.02694758824841577,0.1771119097157663,0.0184585631113848,0.23259923155266587,0.04013514582046135,0.1818987341772152,0.04867677039703693,0.8661363636363637,0.03009454798101842
xgboost,Table 2,LLM Engineered + Reasoning,set_06,E,,train,4400,0.23944617073547803,0.029334008862228138,0.6801499995555398,0.03875773732043702,0.18419323875386917,0.02077820720614155,0.24267362857496372,0.04525720462151084,0.24974683544303797,0.056370486868371816,0.8588636363636365,0.017254775360092997
xgboost,Table 2,LLM Engineered + Reasoning,set_06,A+B,,train,4400,0.27400538166183075,0.05460111546429375,0.7107557917614848,0.03042450065037401,0.22179799193511043,0.03698854455029328,0.33571240443862244,0.09937609679382502,0.1768354430379747,0.05790167311398812,0.8915909090909091,0.010913824730493633
xgboost,Table 2,LLM Engineered + Reasoning,set_06,A+E,,train,4400,0.25697634080136184,0.04669524492947081,0.7170345423886676,0.0332756094311253,0.2239090474285761,0.03235898289530675,0.2839629395761471,0.05161790755466381,0.1895253164556962,0.03885689380022488,0.8834090909090909,0.009442080944473184
xgboost,Table 2,LLM Engineered + Reasoning,set_06,B+E,,train,4400,0.20918630612185174,0.015769975690381296,0.6763153872631521,0.03894757150005432,0.18229857889817982,0.02097048325105991,0.21283587134223625,0.017706329928274173,0.2098101265822785,0.04832144809272504,0.8579545454545455,0.014903269373413635
xgboost,Table 2,LLM Engineered + Reasoning,set_06,A+B+E,,train,4400,0.25593599287588004,0.03398484009162714,0.716106023769734,0.03199700783919376,0.22279464153761008,0.031553250960485925,0.28596545164920906,0.03673111928286734,0.1869620253164557,0.04656370020277884,0.8845454545454545,0.007100226978096935
xgboost,Table 2,LLM Engineered Only,set_07,,,train,4400,0.22048172337756058,0.02189251792150352,0.652560095247831,0.0337326830526474,0.1705248899379343,0.014543411821055844,0.2235311106113574,0.024431763523432435,0.2243987341772152,0.07133338187673958,0.8593181818181819,0.017329452309734792
xgboost,Table 2,LLM Engineered + Reasoning,set_07,A,,train,4400,0.24895419400980856,0.05548373080053763,0.699545904348204,0.03017928853913083,0.21182217451123514,0.03320883632144965,0.26040792011439273,0.051328395997642676,0.21693037974683543,0.07160644926506232,0.8754545454545454,0.006649426744694428
xgboost,Table 2,LLM Engineered + Reasoning,set_07,B,,train,4400,0.20464253403388377,0.03248756522345654,0.6419175319073074,0.03184592768735784,0.16815405050305382,0.01517318493369233,0.2092657281843035,0.04387340313253669,0.20933544303797466,0.05661727601146013,0.8522727272727273,0.026996709318907516
xgboost,Table 2,LLM Engineered + Reasoning,set_07,E,,train,4400,0.23091621751497135,0.021060581854357448,0.6486789987841542,0.04724996208777817,0.17530332635703058,0.022069853778533228,0.2284904377565331,0.019456740037823793,0.24231012658227852,0.032362078393233934,0.8584090909090909,0.00434798328857024
xgboost,Table 2,LLM Engineered + Reasoning,set_07,A+B,,train,4400,0.22912884605654446,0.05280568311049977,0.6978898535157793,0.028576255141757635,0.2086032900483236,0.030004834571769706,0.25584603899273556,0.06320082179532692,0.1666772151898734,0.0462973277553088,0.8804545454545455,0.009733005956983594
xgboost,Table 2,LLM Engineered + Reasoning,set_07,A+E,,train,4400,0.27407157772536694,0.031511151684075915,0.7034624056015819,0.032342319071082544,0.21675716812515958,0.03316996751673304,0.27169139790839303,0.03250725147512359,0.28775316455696204,0.042383756218855304,0.8661363636363637,0.00857634648368781
xgboost,Table 2,LLM Engineered + Reasoning,set_07,B+E,,train,4400,0.2212139646319058,0.0156099001025229,0.6485612593879881,0.0419241604132771,0.17245443399763355,0.02124481151109141,0.22105688371577986,0.01520312072647619,0.22468354430379747,0.03087673650038092,0.8588636363636363,0.007853251155986805
xgboost,Table 2,LLM Engineered + Reasoning,set_07,A+B+E,,train,4400,0.26672009242816014,0.03691718372785376,0.7028630612545236,0.03191119454879849,0.21225082346162844,0.029335769570756433,0.27483490755330964,0.04780908872409698,0.24500000000000002,0.011137082644847666,0.8711363636363638,0.015657095136045296
xgboost,Table 2,LLM Engineered Only,set_08,,,train,4400,0.2255208969803534,0.022193330145687792,0.6688579255410563,0.014105476646699686,0.17649775851633426,0.01628176526067751,0.22537260239849113,0.03236093054531958,0.23740506329113922,0.034527274306644984,0.8552272727272727,0.017137629565008042
xgboost,Table 2,LLM Engineered + Reasoning,set_08,A,,train,4400,0.23538443113145568,0.06575224195979086,0.7103768597945213,0.032513186181033334,0.2204065583026087,0.033539419584552844,0.25099392571090684,0.05572117423337825,0.20930379746835442,0.09183533399046122,0.8754545454545454,0.014809395052404447
xgboost,Table 2,LLM Engineered + Reasoning,set_08,B,,train,4400,0.20453999499842884,0.026608926514939138,0.6632502991217466,0.012814306338752529,0.1784548286125734,0.018482343488863164,0.20708929837943066,0.04282361420514267,0.23231012658227845,0.07182027386820133,0.8431818181818181,0.034892100505500526
xgboost,Table 2,LLM Engineered + Reasoning,set_08,E,,train,4400,0.22940853807002992,0.028112027941945252,0.6733776241179934,0.026841080524881027,0.18605456798216796,0.01946655772119631,0.21644092450853875,0.021536613244307414,0.31050632911392406,0.07529634876804073,0.8384090909090908,0.010072054457345617
xgboost,Table 2,LLM Engineered + Reasoning,set_08,A+B,,train,4400,0.23589405890241752,0.05730852822406915,0.707248041856303,0.03011453205852937,0.21805396728611073,0.03310969864214805,0.24318953442474686,0.048235861560817224,0.22443037974683544,0.09088537075287924,0.8704545454545455,0.010899617098437994
xgboost,Table 2,LLM Engineered + Reasoning,set_08,A+E,,train,4400,0.2558313458926613,0.057514345917457126,0.709302506261951,0.03239708503663041,0.22361343109993106,0.03420726794205931,0.28305690968936925,0.04508902425156821,0.19449367088607597,0.06786380415299696,0.885,0.005631596224256293
xgboost,Table 2,LLM Engineered + Reasoning,set_08,B+E,,train,4400,0.22806034895322974,0.0226238382789649,0.6701226228290587,0.023298105078660352,0.1843519155552562,0.018237720855584068,0.21538860677795985,0.018115461301854336,0.3054113924050633,0.06587756362282979,0.8381818181818181,0.010937463105014504
xgboost,Table 2,LLM Engineered + Reasoning,set_08,A+B+E,,train,4400,0.2545074933559411,0.05590781649442605,0.7082328914163861,0.03209525081782812,0.22343827610611772,0.033617454707134585,0.26912243845577183,0.037705097092576675,0.22715189873417718,0.08278529400237948,0.8772727272727273,0.008503766788122603
xgboost,Table 2,LLM Engineered Only,set_09,,,train,4400,0.22038523456944675,0.029717640833788556,0.6680262849839599,0.027652662032316033,0.17386488780319925,0.01367756199760726,0.21693666693666694,0.026737211317118002,0.2372784810126582,0.045675159080468646,0.8550000000000001,0.004906143896573387
xgboost,Table 2,LLM Engineered + Reasoning,set_09,A,,train,4400,0.25004498073383036,0.024345654159372287,0.7088354453343526,0.035116814984010446,0.2153048658667688,0.03300010366331102,0.23887706436728712,0.02224230752705247,0.31550632911392407,0.05892877518483215,0.8477272727272727,0.01303602763609089
xgboost,Table 2,LLM Engineered + Reasoning,set_09,B,,train,4400,0.22756445123976626,0.022478574878476293,0.6664345261411764,0.027341669938115886,0.17176077123106556,0.013781735483720815,0.22303821964199325,0.02367725138800346,0.25253164556962027,0.040048840555838926,0.8531818181818182,0.009864788370095749
xgboost,Table 2,LLM Engineered + Reasoning,set_09,E,,train,4400,0.21981434630013172,0.01978602017740501,0.6799301861103209,0.039966709563935277,0.17890677103516475,0.018785063157616046,0.22602616174694695,0.024406094395642564,0.21218354430379752,0.05759232849846149,0.8625,0.01611874838772468
xgboost,Table 2,LLM Engineered + Reasoning,set_09,A+B,,train,4400,0.23427644497249508,0.056088829016047406,0.7046905909740989,0.03255772694944492,0.21338985886448691,0.032285875172853265,0.24579107405021788,0.04483819942637793,0.21936708860759496,0.09368422758221714,0.8718181818181817,0.013962020503097873
xgboost,Table 2,LLM Engineered + Reasoning,set_09,A+E,,train,4400,0.23526611266956482,0.06811629927942932,0.7128525719186065,0.03699085391303591,0.21856493847909747,0.033901202665298016,0.2386803058303205,0.05612613927641461,0.24977848101265826,0.10771119928554414,0.8652272727272727,0.017107462969598947
xgboost,Table 2,LLM Engineered + Reasoning,set_09,B+E,,train,4400,0.220783374806375,0.02252368697171446,0.6760844446567977,0.03919005123800711,0.17647086389319025,0.018531477698828933,0.21611319287361344,0.02240944675922403,0.24734177215189873,0.04028101894318745,0.850909090909091,0.012964509724501524
