track,feature_set_id,feature_set_label,route_group,grouping_spec_id,grouping_spec_label,evaluator_model,outer_split_id,repeat_index,fold_index,precision,recall,pr_auc,f0_5,threshold,original_feature_count,grouped_feature_count,final_model_feature_count
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_3,3 groups per family,xgb1,repeat_02_fold_03,2,3,0.17272727272727273,0.2878787878787879,0.17367720293060926,0.18774703557312253,0.6000000000000002,6,3,32
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_2,2 groups per family,logistic,repeat_02_fold_03,2,3,0.2865853658536585,0.3560606060606061,0.22738585024320074,0.2982233502538071,0.22000000000000003,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_02_fold_03,2,3,0.3391304347826087,0.29545454545454547,0.23628127263296395,0.3293918918918919,0.7400000000000002,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_2,2 groups per family,logistic,repeat_02_fold_03,2,3,0.3394495412844037,0.2803030303030303,0.22076067892288753,0.3257042253521127,0.30000000000000004,15,10,39
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_2,2 groups per family,xgb1,repeat_02_fold_03,2,3,0.34615384615384615,0.3409090909090909,0.22950512825700398,0.3450920245398773,0.7200000000000002,15,10,39
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_3,3 groups per family,logistic,repeat_02_fold_03,2,3,0.2865853658536585,0.3560606060606061,0.22738585024320074,0.2982233502538071,0.22000000000000003,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_02_fold_03,2,3,0.3391304347826087,0.29545454545454547,0.23628127263296395,0.3293918918918919,0.7400000000000002,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_3,3 groups per family,logistic,repeat_02_fold_03,2,3,0.32558139534883723,0.3181818181818182,0.22779742615051793,0.32407407407407407,0.26000000000000006,15,13,42
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_3,3 groups per family,xgb1,repeat_02_fold_03,2,3,0.26976744186046514,0.4393939393939394,0.2393586252746,0.2923387096774194,0.6300000000000001,15,13,42
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_2,2 groups per family,logistic,repeat_02_fold_03,2,3,0.25925925925925924,0.21212121212121213,0.1807691582510984,0.24822695035460993,0.25000000000000006,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_02_fold_03,2,3,0.25862068965517243,0.22727272727272727,0.17942040148711938,0.2516778523489933,0.6700000000000002,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_2,2 groups per family,logistic,repeat_02_fold_03,2,3,0.24561403508771928,0.21212121212121213,0.17898585906963466,0.23809523809523808,0.23000000000000004,16,10,39
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_2,2 groups per family,xgb1,repeat_02_fold_03,2,3,0.2440944881889764,0.23484848484848486,0.18039619683722993,0.2421875,0.6600000000000001,16,10,39
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_3,3 groups per family,logistic,repeat_02_fold_03,2,3,0.25925925925925924,0.21212121212121213,0.1807691582510984,0.24822695035460993,0.25000000000000006,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_02_fold_03,2,3,0.25862068965517243,0.22727272727272727,0.17942040148711938,0.2516778523489933,0.6700000000000002,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_3,3 groups per family,logistic,repeat_02_fold_03,2,3,0.2543859649122807,0.2196969696969697,0.179131455230425,0.2465986394557823,0.23000000000000004,16,13,42
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_3,3 groups per family,xgb1,repeat_02_fold_03,2,3,0.2357142857142857,0.25,0.1805890515574586,0.2384393063583815,0.6500000000000001,16,13,42
competition,hq_only,HQ,raw_comparison,total_groups_6,6 total groups,logistic,repeat_02_fold_03,2,3,0.3064516129032258,0.14393939393939395,0.15622766773276062,0.25,0.31000000000000005,29,29,29
competition,hq_only,HQ,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_02_fold_03,2,3,0.16033755274261605,0.2878787878787879,0.1681190044886895,0.17592592592592593,0.5900000000000002,29,29,29
competition,hq_only,HQ,grouped_route,total_groups_6,6 total groups,logistic,repeat_02_fold_03,2,3,0.23232323232323232,0.17424242424242425,0.16694224216724077,0.2178030303030303,0.2,29,6,6
competition,hq_only,HQ,grouped_route,total_groups_6,6 total groups,xgb1,repeat_02_fold_03,2,3,0.22857142857142856,0.18181818181818182,0.1628978709216496,0.21739130434782608,0.6900000000000002,29,6,6
competition,hq_plus_a,HQ + A,raw_comparison,total_groups_6,6 total groups,logistic,repeat_02_fold_03,2,3,0.31851851851851853,0.32575757575757575,0.21805793905073373,0.31994047619047616,0.25000000000000006,34,34,34
competition,hq_plus_a,HQ + A,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_02_fold_03,2,3,0.32432432432432434,0.2727272727272727,0.23744986280000518,0.3125,0.7600000000000002,34,34,34
competition,hq_plus_a,HQ + A,grouped_route,total_groups_6,6 total groups,logistic,repeat_02_fold_03,2,3,0.2605042016806723,0.23484848484848486,0.20442671574300597,0.25493421052631576,0.21000000000000002,34,6,6
competition,hq_plus_a,HQ + A,grouped_route,total_groups_6,6 total groups,xgb1,repeat_02_fold_03,2,3,0.2857142857142857,0.30303030303030304,0.21732038146968816,0.28901734104046245,0.7200000000000002,34,6,6
competition,hq_plus_f,HQ + F,raw_comparison,total_groups_6,6 total groups,logistic,repeat_02_fold_03,2,3,0.23529411764705882,0.21212121212121213,0.16596272002609544,0.23026315789473684,0.22000000000000003,35,35,35
competition,hq_plus_f,HQ + F,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_02_fold_03,2,3,0.2023121387283237,0.26515151515151514,0.17208348228547546,0.21237864077669902,0.6300000000000001,35,35,35
competition,hq_plus_f,HQ + F,grouped_route,total_groups_6,6 total groups,logistic,repeat_02_fold_03,2,3,0.2857142857142857,0.15151515151515152,0.16586141257201578,0.24271844660194175,0.23000000000000004,35,6,6
competition,hq_plus_f,HQ + F,grouped_route,total_groups_6,6 total groups,xgb1,repeat_02_fold_03,2,3,0.23076923076923078,0.13636363636363635,0.1700796216485834,0.20270270270270271,0.7300000000000002,35,6,6
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,total_groups_6,6 total groups,logistic,repeat_02_fold_03,2,3,0.2865853658536585,0.3560606060606061,0.22738585024320074,0.2982233502538071,0.22000000000000003,44,44,44
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_02_fold_03,2,3,0.3391304347826087,0.29545454545454547,0.23628127263296395,0.3293918918918919,0.7400000000000002,44,44,44
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,total_groups_6,6 total groups,logistic,repeat_02_fold_03,2,3,0.24299065420560748,0.19696969696969696,0.18982166258721647,0.23214285714285715,0.21000000000000002,44,6,6
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,total_groups_6,6 total groups,xgb1,repeat_02_fold_03,2,3,0.30701754385964913,0.26515151515151514,0.20252403001076458,0.2976190476190476,0.7400000000000002,44,6,6
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,total_groups_6,6 total groups,logistic,repeat_02_fold_03,2,3,0.25925925925925924,0.21212121212121213,0.1807691582510984,0.24822695035460993,0.25000000000000006,45,45,45
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_02_fold_03,2,3,0.25862068965517243,0.22727272727272727,0.17942040148711938,0.2516778523489933,0.6700000000000002,45,45,45
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,total_groups_6,6 total groups,logistic,repeat_02_fold_03,2,3,0.224,0.21212121212121213,0.17530793393353772,0.22151898734177214,0.18000000000000005,45,6,6
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,total_groups_6,6 total groups,xgb1,repeat_02_fold_03,2,3,0.24324324324324326,0.13636363636363635,0.17696269175979024,0.2102803738317757,0.7600000000000002,45,6,6
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_2,2 groups per family,logistic,repeat_03_fold_01,3,1,0.2830188679245283,0.22727272727272727,0.18385364912811067,0.2697841726618705,0.31000000000000005,5,5,34
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_03_fold_01,3,1,0.3053435114503817,0.30303030303030304,0.20679850769222174,0.3048780487804878,0.7200000000000002,5,5,34
augmentation,hq_plus_a,HQ + A,grouped_route,per_family_2,2 groups per family,logistic,repeat_03_fold_01,3,1,0.27058823529411763,0.17424242424242425,0.17694634933517897,0.24364406779661016,0.31000000000000005,5,2,31
augmentation,hq_plus_a,HQ + A,grouped_route,per_family_2,2 groups per family,xgb1,repeat_03_fold_01,3,1,0.3208955223880597,0.32575757575757575,0.2012906770840026,0.3218562874251497,0.7200000000000002,5,2,31
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_3,3 groups per family,logistic,repeat_03_fold_01,3,1,0.2830188679245283,0.22727272727272727,0.18385364912811067,0.2697841726618705,0.31000000000000005,5,5,34
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_03_fold_01,3,1,0.3053435114503817,0.30303030303030304,0.20679850769222174,0.3048780487804878,0.7200000000000002,5,5,34
augmentation,hq_plus_a,HQ + A,grouped_route,per_family_3,3 groups per family,logistic,repeat_03_fold_01,3,1,0.28431372549019607,0.2196969696969697,0.18441756197321846,0.26851851851851855,0.30000000000000004,5,3,32
augmentation,hq_plus_a,HQ + A,grouped_route,per_family_3,3 groups per family,xgb1,repeat_03_fold_01,3,1,0.3448275862068966,0.30303030303030304,0.20694823273571222,0.33557046979865773,0.7400000000000002,5,3,32
augmentation,hq_plus_f,HQ + F,raw_comparison,per_family_2,2 groups per family,logistic,repeat_03_fold_01,3,1,0.2638888888888889,0.14393939393939395,0.15986827101714474,0.2261904761904762,0.24000000000000005,6,6,35
augmentation,hq_plus_f,HQ + F,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_03_fold_01,3,1,0.23809523809523808,0.07575757575757576,0.1591327895169219,0.16666666666666666,0.8300000000000002,6,6,35
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_2,2 groups per family,logistic,repeat_03_fold_01,3,1,0.25,0.14393939393939395,0.15897896519748467,0.21788990825688073,0.23000000000000004,6,2,31
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_2,2 groups per family,xgb1,repeat_03_fold_01,3,1,0.2535211267605634,0.13636363636363635,0.16038316225722127,0.21634615384615385,0.7200000000000002,6,2,31
augmentation,hq_plus_f,HQ + F,raw_comparison,per_family_3,3 groups per family,logistic,repeat_03_fold_01,3,1,0.2638888888888889,0.14393939393939395,0.15986827101714474,0.2261904761904762,0.24000000000000005,6,6,35
augmentation,hq_plus_f,HQ + F,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_03_fold_01,3,1,0.23809523809523808,0.07575757575757576,0.1591327895169219,0.16666666666666666,0.8300000000000002,6,6,35
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_3,3 groups per family,logistic,repeat_03_fold_01,3,1,0.22330097087378642,0.17424242424242425,0.1577208842565581,0.2113970588235294,0.2,6,3,32
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_3,3 groups per family,xgb1,repeat_03_fold_01,3,1,0.24742268041237114,0.18181818181818182,0.15872083982403853,0.23076923076923078,0.6800000000000002,6,3,32
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_2,2 groups per family,logistic,repeat_03_fold_01,3,1,0.27205882352941174,0.2803030303030303,0.19399034443618207,0.27366863905325445,0.25000000000000006,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_03_fold_01,3,1,0.3082706766917293,0.3106060606060606,0.20703292924003275,0.30873493975903615,0.7100000000000002,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_2,2 groups per family,logistic,repeat_03_fold_01,3,1,0.3173076923076923,0.25,0.1933655949945008,0.3010948905109489,0.27,15,10,39
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_2,2 groups per family,xgb1,repeat_03_fold_01,3,1,0.3103448275862069,0.3409090909090909,0.19973452047101012,0.3160112359550562,0.7000000000000002,15,10,39
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_3,3 groups per family,logistic,repeat_03_fold_01,3,1,0.27205882352941174,0.2803030303030303,0.19399034443618207,0.27366863905325445,0.25000000000000006,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_03_fold_01,3,1,0.3082706766917293,0.3106060606060606,0.20703292924003275,0.30873493975903615,0.7100000000000002,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_3,3 groups per family,logistic,repeat_03_fold_01,3,1,0.29591836734693877,0.2196969696969697,0.19410522935513946,0.2767175572519084,0.33,15,13,42
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_3,3 groups per family,xgb1,repeat_03_fold_01,3,1,0.3360655737704918,0.3106060606060606,0.2068799625054931,0.33064516129032256,0.7100000000000002,15,13,42
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_2,2 groups per family,logistic,repeat_03_fold_01,3,1,0.25,0.13636363636363635,0.17665767141120375,0.21428571428571427,0.25000000000000006,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_03_fold_01,3,1,0.25,0.13636363636363635,0.15634569391705894,0.21428571428571427,0.7200000000000002,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_2,2 groups per family,logistic,repeat_03_fold_01,3,1,0.25806451612903225,0.12121212121212122,0.17627411329916218,0.21052631578947367,0.27,16,10,39
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_2,2 groups per family,xgb1,repeat_03_fold_01,3,1,0.28125,0.13636363636363635,0.15621220053484547,0.23195876288659795,0.7300000000000002,16,10,39
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_3,3 groups per family,logistic,repeat_03_fold_01,3,1,0.25,0.13636363636363635,0.17665767141120375,0.21428571428571427,0.25000000000000006,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_03_fold_01,3,1,0.25,0.13636363636363635,0.15634569391705894,0.21428571428571427,0.7200000000000002,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_3,3 groups per family,logistic,repeat_03_fold_01,3,1,0.26229508196721313,0.12121212121212122,0.1735561123711027,0.2127659574468085,0.27,16,13,42
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_3,3 groups per family,xgb1,repeat_03_fold_01,3,1,0.26865671641791045,0.13636363636363635,0.1573045994164784,0.225,0.7300000000000002,16,13,42
competition,hq_only,HQ,raw_comparison,total_groups_6,6 total groups,logistic,repeat_03_fold_01,3,1,0.21839080459770116,0.14393939393939395,0.1483702428063503,0.19791666666666666,0.21000000000000002,29,29,29
competition,hq_only,HQ,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_03_fold_01,3,1,0.2222222222222222,0.07575757575757576,0.1550557125069846,0.16025641025641027,0.8200000000000002,29,29,29
competition,hq_only,HQ,grouped_route,total_groups_6,6 total groups,logistic,repeat_03_fold_01,3,1,0.189873417721519,0.11363636363636363,0.14704757365782412,0.16741071428571427,0.18000000000000005,29,6,6
competition,hq_only,HQ,grouped_route,total_groups_6,6 total groups,xgb1,repeat_03_fold_01,3,1,0.21052631578947367,0.09090909090909091,0.143456483177823,0.16666666666666666,0.7300000000000002,29,6,6
competition,hq_plus_a,HQ + A,raw_comparison,total_groups_6,6 total groups,logistic,repeat_03_fold_01,3,1,0.2830188679245283,0.22727272727272727,0.18385364912811067,0.2697841726618705,0.31000000000000005,34,34,34
competition,hq_plus_a,HQ + A,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_03_fold_01,3,1,0.3053435114503817,0.30303030303030304,0.20679850769222174,0.3048780487804878,0.7200000000000002,34,34,34
competition,hq_plus_a,HQ + A,grouped_route,total_groups_6,6 total groups,logistic,repeat_03_fold_01,3,1,0.3191489361702128,0.22727272727272727,0.18157154462234013,0.2952755905511811,0.22000000000000003,34,6,6
competition,hq_plus_a,HQ + A,grouped_route,total_groups_6,6 total groups,xgb1,repeat_03_fold_01,3,1,0.30434782608695654,0.21212121212121213,0.18869645105215083,0.28,0.7900000000000001,34,6,6
competition,hq_plus_f,HQ + F,raw_comparison,total_groups_6,6 total groups,logistic,repeat_03_fold_01,3,1,0.2638888888888889,0.14393939393939395,0.15986827101714474,0.2261904761904762,0.24000000000000005,35,35,35
competition,hq_plus_f,HQ + F,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_03_fold_01,3,1,0.23809523809523808,0.07575757575757576,0.1591327895169219,0.16666666666666666,0.8300000000000002,35,35,35
competition,hq_plus_f,HQ + F,grouped_route,total_groups_6,6 total groups,logistic,repeat_03_fold_01,3,1,0.18604651162790697,0.12121212121212122,0.15290904233892136,0.16806722689075632,0.18000000000000005,35,6,6
competition,hq_plus_f,HQ + F,grouped_route,total_groups_6,6 total groups,xgb1,repeat_03_fold_01,3,1,0.21212121212121213,0.10606060606060606,0.15020546345919816,0.17676767676767677,0.7100000000000002,35,6,6
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,total_groups_6,6 total groups,logistic,repeat_03_fold_01,3,1,0.27205882352941174,0.2803030303030303,0.19399034443618207,0.27366863905325445,0.25000000000000006,44,44,44
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_03_fold_01,3,1,0.3082706766917293,0.3106060606060606,0.20703292924003275,0.30873493975903615,0.7100000000000002,44,44,44
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,total_groups_6,6 total groups,logistic,repeat_03_fold_01,3,1,0.2391304347826087,0.25,0.1641914250096109,0.2412280701754386,0.17000000000000004,44,6,6
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,total_groups_6,6 total groups,xgb1,repeat_03_fold_01,3,1,0.25925925925925924,0.1590909090909091,0.16748732366699906,0.23026315789473684,0.7900000000000001,44,6,6
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,total_groups_6,6 total groups,logistic,repeat_03_fold_01,3,1,0.25,0.13636363636363635,0.17665767141120375,0.21428571428571427,0.25000000000000006,45,45,45
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_03_fold_01,3,1,0.25,0.13636363636363635,0.15634569391705894,0.21428571428571427,0.7200000000000002,45,45,45
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,total_groups_6,6 total groups,logistic,repeat_03_fold_01,3,1,0.20512820512820512,0.12121212121212122,0.14848543514547988,0.18018018018018017,0.19,45,6,6
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,total_groups_6,6 total groups,xgb1,repeat_03_fold_01,3,1,0.21666666666666667,0.09848484848484848,0.1528052303834705,0.17473118279569894,0.7600000000000002,45,6,6
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_2,2 groups per family,logistic,repeat_03_fold_02,3,2,0.34579439252336447,0.2803030303030303,0.23615722389539381,0.33035714285714285,0.27,5,5,34
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_03_fold_02,3,2,0.26262626262626265,0.19696969696969696,0.21701192618239917,0.24621212121212122,0.7600000000000002,5,5,34
augmentation,hq_plus_a,HQ + A,grouped_route,per_family_2,2 groups per family,logistic,repeat_03_fold_02,3,2,0.3291139240506329,0.19696969696969696,0.22320352085340656,0.29017857142857145,0.33,5,2,31
augmentation,hq_plus_a,HQ + A,grouped_route,per_family_2,2 groups per family,xgb1,repeat_03_fold_02,3,2,0.2962962962962963,0.24242424242424243,0.21885357766700042,0.28368794326241137,0.7400000000000002,5,2,31
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_3,3 groups per family,logistic,repeat_03_fold_02,3,2,0.34579439252336447,0.2803030303030303,0.23615722389539381,0.33035714285714285,0.27,5,5,34
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_03_fold_02,3,2,0.26262626262626265,0.19696969696969696,0.21701192618239917,0.24621212121212122,0.7600000000000002,5,5,34
augmentation,hq_plus_a,HQ + A,grouped_route,per_family_3,3 groups per family,logistic,repeat_03_fold_02,3,2,0.3111111111111111,0.21212121212121213,0.23384866027725443,0.2845528455284553,0.29000000000000004,5,3,32
augmentation,hq_plus_a,HQ + A,grouped_route,per_family_3,3 groups per family,xgb1,repeat_03_fold_02,3,2,0.30303030303030304,0.22727272727272727,0.217927440228866,0.2840909090909091,0.7500000000000002,5,3,32
augmentation,hq_plus_f,HQ + F,raw_comparison,per_family_2,2 groups per family,logistic,repeat_03_fold_02,3,2,0.2605633802816901,0.2803030303030303,0.17536138723798236,0.2642857142857143,0.19,6,6,35
augmentation,hq_plus_f,HQ + F,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_03_fold_02,3,2,0.18025751072961374,0.3181818181818182,0.1595748771635761,0.19736842105263158,0.6000000000000002,6,6,35
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_2,2 groups per family,logistic,repeat_03_fold_02,3,2,0.28125,0.20454545454545456,0.16964115088828932,0.2616279069767442,0.22000000000000003,6,2,31
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_2,2 groups per family,xgb1,repeat_03_fold_02,3,2,0.17073170731707318,0.3181818181818182,0.1598765798875775,0.1881720430107527,0.5900000000000002,6,2,31
augmentation,hq_plus_f,HQ + F,raw_comparison,per_family_3,3 groups per family,logistic,repeat_03_fold_02,3,2,0.2605633802816901,0.2803030303030303,0.17536138723798236,0.2642857142857143,0.19,6,6,35
augmentation,hq_plus_f,HQ + F,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_03_fold_02,3,2,0.18025751072961374,0.3181818181818182,0.1595748771635761,0.19736842105263158,0.6000000000000002,6,6,35
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_3,3 groups per family,logistic,repeat_03_fold_02,3,2,0.2828282828282828,0.21212121212121213,0.16959451449368154,0.26515151515151514,0.22000000000000003,6,3,32
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_3,3 groups per family,xgb1,repeat_03_fold_02,3,2,0.1810344827586207,0.3181818181818182,0.15771517831021942,0.19811320754716982,0.6000000000000002,6,3,32
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_2,2 groups per family,logistic,repeat_03_fold_02,3,2,0.34545454545454546,0.2878787878787879,0.24993825342415046,0.3321678321678322,0.27,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_03_fold_02,3,2,0.2815533980582524,0.2196969696969697,0.2172532192472625,0.2665441176470588,0.7400000000000002,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_2,2 groups per family,logistic,repeat_03_fold_02,3,2,0.3412698412698413,0.32575757575757575,0.24004793822205875,0.3380503144654088,0.26000000000000006,15,10,39
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_2,2 groups per family,xgb1,repeat_03_fold_02,3,2,0.29906542056074764,0.24242424242424243,0.2173658007057273,0.2857142857142857,0.7300000000000002,15,10,39
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_3,3 groups per family,logistic,repeat_03_fold_02,3,2,0.34545454545454546,0.2878787878787879,0.24993825342415046,0.3321678321678322,0.27,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_03_fold_02,3,2,0.2815533980582524,0.2196969696969697,0.2172532192472625,0.2665441176470588,0.7400000000000002,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_3,3 groups per family,logistic,repeat_03_fold_02,3,2,0.34234234234234234,0.2878787878787879,0.24785910362730149,0.3298611111111111,0.27,15,13,42
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_3,3 groups per family,xgb1,repeat_03_fold_02,3,2,0.29411764705882354,0.22727272727272727,0.21820929573496367,0.2777777777777778,0.7400000000000002,15,13,42
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_2,2 groups per family,logistic,repeat_03_fold_02,3,2,0.3333333333333333,0.19696969696969696,0.18941247033356423,0.2927927927927928,0.30000000000000004,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_03_fold_02,3,2,0.17088607594936708,0.20454545454545456,0.15914781767336944,0.17670157068062828,0.6600000000000001,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_2,2 groups per family,logistic,repeat_03_fold_02,3,2,0.27049180327868855,0.25,0.18264813489506712,0.2661290322580645,0.22000000000000003,16,10,39
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_2,2 groups per family,xgb1,repeat_03_fold_02,3,2,0.20491803278688525,0.1893939393939394,0.1595902731261587,0.20161290322580644,0.6900000000000002,16,10,39
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_3,3 groups per family,logistic,repeat_03_fold_02,3,2,0.3333333333333333,0.19696969696969696,0.18941247033356423,0.2927927927927928,0.30000000000000004,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_03_fold_02,3,2,0.17088607594936708,0.20454545454545456,0.15914781767336944,0.17670157068062828,0.6600000000000001,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_3,3 groups per family,logistic,repeat_03_fold_02,3,2,0.3076923076923077,0.18181818181818182,0.18261755234776567,0.2702702702702703,0.30000000000000004,16,13,42
